company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Norin Wahlberg VVS AB,5590447305,4,36,Wahlberg; Anders Hans,2,1,AB VVS & Miljöbussen Wahlberg|Norin Wahlberg VVS AB
Norin Wahlberg VVS AB,5590447305,4,36,Norin; Per Niklas,2,1,Norin Wahlberg VVS AB|Ringens Rör AB
Timmerboda AB,5569120024,2,52,Petersson; Lars Ivar,2,5,Tullen Grundforsen AB|Timmerboda AB
Mjorning Consult AB,5568567340,2,70,Mjörning; Kjell Alvar,1,5,Mjorning Consult AB
Eriksdal Rör AB,5569265472,2,66,Ljungberg; Jan Erik,2,2,Eriksdal Rör AB|Eriksdal Rör & Svets
Keyofd Aktiebolag,5569578544,2,37,Jaguste; Rohan Mohan,2,3,Keyofd Aktiebolag|ROHAN JAGUSTE DESIGN
Yezbeck Byggtjänster AB,5569574451,2,55,Benitez Yazbeck; Osman Alfonso,1,4,Yezbeck Byggtjänster AB
RBL Konsult AB,5567686612,2,71,Pakka Lejon; Raili Birgitta,1,2,RBL Konsult AB
Autobahn Arkitektur Aktiebolag,5566853304,2,64,Jönsson; Odd Birger,2,0,Arkitekt Odd Jönsson Handelsbolag|Autobahn Arkitektur Aktiebolag
Kattviks Bygg & Sjötransporter AB,5563619112,3,67,Törngren; Stig Arne,1,2,Kattviks Bygg & Sjötransporter AB
Farsta Bygg Aktiebolag,5562630607,2,43,Lindberg; Dick Ivan,1,2,Farsta Bygg Aktiebolag
Jan Pettersson Hantverk AB,5564585965,2,55,Pettersson; Jan Erik Vilhelm,1,2,Jan Pettersson Hantverk AB
AKUT VVS & GOLVVÄRME I LULEÅ AB,5568081193,1,44,Windahl; Ulf Thorsten Daniel,1,4,AKUT VVS & GOLVVÄRME I LULEÅ AB
Wallén hiss & teknik; WHT AB,5568564370,4,54,Wallén; Bo Allan Olof,2,0,Wallén hiss & teknik; WHT AB|Wallen Hissteknik. WHT
Geodeal Markentreprenad AB,5591794937,2,40,Håkansson; Carl Frederick,3,1,Geodeal Markentreprenad AB|Mills & Hakansson AB|Geodeal AB
Warg tak & bygg AB,5591338081,4,41,Warg; Karl Anders,1,2,Warg tak & bygg AB
Projectex Aktiebolag,5566358445,2,60,Ericsson; Tomas Peter Leif,2,8,Bostadsrättsföreningen Vindö|Projectex Aktiebolag
A5 Byggkonsult AB,5569009508,2,67,Eriksson; Arne Bertil,2,7,HSB Bostadsrättsförening Norrboda i Upplands-Bro|A5 Byggkonsult AB
A5 Byggkonsult AB,5569009508,2,67,Eriksson; Ingegerd Anette,2,0,A5 Byggkonsult AB|Alfa Management AB
REIM Real Estate Interim Management Sweden AB,5569491649,2,43,Selenius; Janne Henrik,2,1,JHS Management Consulting AB|REIM Real Estate Interim Management Sweden AB
Allan Bengtssons Entreprenad & Fastighet AB,5590537261,2,45,Bengtsson; Sven Allan,2,2,Allan Bengtssons Entreprenad & Fastighet AB|Stadsbud Allan Bengtsson
Allan Bengtssons Entreprenad & Fastighet AB,5590537261,2,45,Jansson; Ulrika Elisabeth,1,0,Allan Bengtssons Entreprenad & Fastighet AB
MRX Entreprenad AB,5590098330,2,36,Wallmo; Max Arn Teodor,3,1,Bostadsrättsföreningen Karolinagården|MRX Entreprenad AB|Wallmo's Polkagrisar
Pagarango AB,5567157663,2,50,Reinerstam; Jan Sven,1,2,Pagarango AB
Samtak AB,5590051677,2,44,Samuelsson; Nils Johan,2,1,Samtak AB|Samtak
Kronstrand Explosive AB,5566710603,2,38,Kronstrand; Marcus In-Shik,1,2,Kronstrand Explosive AB
Litosfären AB,5566976014,2,57,Gunnarsson; Klas Magnus,3,2,SBT Sverige AB|Litosfären AB|Litosfär berggrund
Art of tailoring Stockholm AB,5591366504,2,42,Kjellsdotter; Anna Maria Elisabet,1,2,Art of tailoring Stockholm AB
Brandkapten Gustafsson AB,5569796567,2,48,Gustafsson; Stefan Gunnar Axel,1,1,Brandkapten Gustafsson AB
Blankett Design Stockholm AB,5569188625,4,53,Holmquist; Yote Mari Renée,1,4,Blankett Design Stockholm AB
Blankett Design Stockholm AB,5569188625,4,53,Holmquist; Linda Mari,1,1,Blankett Design Stockholm AB
Anders Berensson Architects AB,5591120935,2,41,Berensson; Per Anders Verner,2,0,Anders Berensson Architects AB|Anders Architecture
ISAM El AB,5560449737,2,70,Jonsson; Lars Erik Ola,2,8,ISAM VÄRMEISOLERING; LARS JONSSON|ISAM El AB
GA Teknisk Support Aktiebolag,5564233483,2,48,Andersson; Gunnar Martin,4,5,GA Teknisk Support Aktiebolag|NBL Redovisning Aktiebolag|BRG FOTO AB
INVESTAR AB,5569312019,2,50,Petersson; Larissa,1,4,INVESTAR AB
INVESTAR AB,5569312019,2,50,Petersson; Jouri,1,1,INVESTAR AB
Med Andra Ord Malin Engman AB,5568647332,2,54,Engman; Malin Carolina,3,3,Arnöviken Fisk & Deli AB|Med Andra Ord Malin Engman AB|M.A.O. MALIN ENGMAN
Profile 4U AB,5591894950,2,28,Hornesjö; Isabella Fredrika,1,0,Profile 4U AB
Work Of Art Måleriservice AB,5569915621,2,39,Einevall; Gert Patrik,1,2,Work Of Art Måleriservice AB
Work Of Art Måleriservice AB,5569915621,2,39,Einevall; Patrik Pontus,1,1,Work Of Art Måleriservice AB
Wavve AB,5569756652,3,49,Myrin; Erik Waldemar,1,0,Wavve AB
Wavve AB,5569756652,3,49,Myrin; Jenny Katarina,1,0,Wavve AB
Simpnäs Måleri AB,5590109707,3,54,Nilsson; Lars Åke,1,0,Simpnäs Måleri AB
Soformia Aktiebolag,5561153437,3,59,Wetterqvist; Sofia Veronika,3,1,SoFlow AB|Spotlight PR AB|Soformia Aktiebolag
CB Solutions Entreprenad AB,5569931495,3,51,Barillas; Carlos Ivan,2,2,CB Solutions Entreprenad AB|CB Solutions
CB Solutions Entreprenad AB,5569931495,3,51,Ahl; Eva-Lena Karin Margareta,1,1,CB Solutions Entreprenad AB
Mikael Eks Måleri AB,5591792469,2,56,Ek; Lars Mikael,1,1,Mikael Eks Måleri AB
Merassons Bygg AB,5590083688,2,50,Mera Carrion; Juan Carlos,1,1,Merassons Bygg AB
Counta KM elit AB,5567931802,2,74,Henriksson; Tommy Carl Kennet,3,5,eMHå i Stockholm AB|Counta KM elit AB|Easy Kommanditbolag
Backtorps Entreprenad Aktiebolag,5592180441,2,45,Mårtensson; Göran Olof,2,0,Norrtälje fastighets och trädgårdsservice aktiebolag|Backtorps Entreprenad Aktiebolag
anne bergström konstruktion AB,5567561617,2,56,Bergström; Anne,2,1,Bostadsrättsförening Bonden Större 28|anne bergström konstruktion AB
Arne Fredlund AB,5590873922,2,70,Fredlund; Arne Lennart,2,5,Bostadsrättsföreningen Tegnérgatan 19|Arne Fredlund AB
Superia Fitness AB,5568022049,2,42,Tjärnberg; Henri Andreas,3,10,Muddest AB|Superia Fitness AB|Ouididit AB
Björcks Rör Aktiebolag,5562039429,2,69,Björk; Kjell Lennart,1,1,Björcks Rör Aktiebolag
RoBi AB,5563933877,3,50,Skog; Karin Ann,3,0,RoBi AB|G.S.I Förvaltning AB|Arena Tak AB
PineCloud AB,5568668064,3,43,Lindal; Lars Arne,1,2,PineCloud AB
Bröderna Bergquist AB,5568654429,2,39,Bergquist; Christer Patrik,4,11,Nice Garden i Danderyd AB|Sthlm Niceinside AB|Bröderna Bergquist AB|Scandinavian VAT System Nordic AB
Bröderna Bergquist AB,5568654429,2,39,Bergquist; Pierre Johan Georg,2,1,Nice Garden i Danderyd AB|Bröderna Bergquist AB
Creative Doer AB,5569234759,2,37,Merzinger; Fanny Louise Victoria,1,1,Creative Doer AB
M&M Kök & Renovering AB,5590722590,3,48,Senzel; Momcilo,1,2,M&M Kök & Renovering AB
Cortina Projektledning AB,5592059975,4,44,Persson; Sven Eric Ronny,3,2,Cortina Projektledning AB|Christin Persson Design AB|Seroc AB
Cortina Projektledning AB,5592059975,4,44,Brasch; Jan Christoffer,4,4,Brasch Management AB|Cortina Projektledning AB|Brasch Holding AB|Tännån Fastighets AB
Turner Door AB,5566907506,3,61,Sorvari; Pasi Matti Päiviö,1,5,Turner Door AB
Kupran AB,5592140288,2,59,Kupsu; Rauno Anders,3,230,ETTELVA Arkitekter AB|Kupran AB|Jernhusen AB
Enevold Arkitekter AB,5567777205,3,45,Enevold; Kjell Egil,1,2,Enevold Arkitekter AB
Träcoachen AB,5569128225,2,52,Söderlund; Nils Georg,1,1,Träcoachen AB
Eezer AB,5591226732,2,52,Klingsbo; Lars Walter,1,3,Eezer AB
ALMGOR Bygg & Fastighetskonsult AB,5591853303,2,60,Almin; Magnus Göran,1,39,ALMGOR Bygg & Fastighetskonsult AB
Mobilitas Sweden AB,5565254058,3,67,Buchmann; Jürgen Mikael,1,8,Mobilitas Sweden AB
CHARLOTT AXENSTRÖM DESIGN AB,5568255169,2,55,Axenström; Charlott Ingeborg,1,4,CHARLOTT AXENSTRÖM DESIGN AB
Nellans Måleri & Konsult AB,5569656928,2,73,Nelsén; Kurt Tommy,1,1,Nellans Måleri & Konsult AB
Nellans Måleri & Konsult AB,5569656928,2,73,Johansson; Lars Göran,1,0,Nellans Måleri & Konsult AB
BRACIA AB,5591360861,2,42,Kaminski; Zbigniew Mariusz,1,0,BRACIA AB
YBEKE El AB,5565348645,2,65,Nilsson; Kjell Erik,2,3,YBEKE El AB|ANFI Aktiebolag
Mothers Studio Sweden AB,5591005144,2,35,Altewai Ohlsson; Natalia,2,1,Mothers Studio Sweden AB|Altewai Saome AB
Swift Cleaning Sthlm AB,5590765086,2,31,Viin; Birgit,1,1,Swift Cleaning Sthlm AB
Swift Cleaning Sthlm AB,5590765086,2,31,Karja; Anneli,2,1,Skevicon AB|Swift Cleaning Sthlm AB
BKL Ingenjörsbyrå AB,5592114200,2,30,Jound; Ibrahim,2,0,BKL Ingenjörsbyrå AB|BKL Ingenjörsbyrå
Global Maskincenter i Stockholm AB,5567349633,2,56,Häggström; Per Mikael,3,6,Global Maskin & Profilcenter i Stockholm AB|Global Maskin & Profilcenter i Stockholm Kommanditbolag|Global Maskincenter i Stockholm AB
Koncept Papa AB,5565944740,4,58,Nilsson; Nils Makonnen,2,4,Koncept Arkitektur och Design ÅF AB|Koncept Papa AB
Bygganalys Metod Aktiebolag,5560806126,2,65,Pålsson; Mats Einar,1,0,Bygganalys Metod Aktiebolag
Piotr The Bear AB,5567088389,2,42,Gröndahl; Jan Mikael,1,1,Piotr The Bear AB
Minarb Sverige AB,5568870199,2,69,Claesson; Hans-Åke Robert,1,3,Minarb Sverige AB
Grön Kontakt AB,5591771208,4,44,Hannisdahl; Ole Henrik Birger Lindelien,1,1,Grön Kontakt AB
B O Kilander Aktiebolag,5565439485,2,64,Kilander; Björn Olov,3,2,Team Styr & El Aktiebolag|Skackeln Aktiebolag|B O Kilander Aktiebolag
Ketawes AB,5591623110,4,38,Husu; Timo,1,1,Ketawes AB
Praxa Bygg AB,5590759188,2,44,Rezai; Semco,3,7,Praxa Fastigheter AB|Praxa Consulting AB|Praxa Bygg AB
Leif Linder Bygg AB,5568326242,2,50,Linder; Leif Gösta Mikael,2,3,Leif Linder Bygg AB|Ziroy Aktiebolag
Leif Linder Bygg AB,5568326242,2,50,Linder; Mikaela,1,6,Leif Linder Bygg AB
EDK Modulbygg AB,5590562517,2,36,Cichowicz; Piotr,1,0,EDK Modulbygg AB
Drupe Design AB,5590682638,4,37,Lilliesköld; Gabriella Lovisa Elina,1,1,Drupe Design AB
Drupe Design AB,5590682638,4,37,Nordansjö; Joanna Irene,33,24,Frentab AB|Frentab Entreprenad AB|Frentab Återvinning Aktiebolag|Frentab Maskin AB|Frentab Fastighet AB|Frentab Fastighetsutveckling AB|Frentab Projekt 2 AB|Frentab Projekt 4 AB|Frentab Projekt 3 AB|Bostadsrättsföreningen Ösby 1 i Gustavsberg|Drupe Design AB|Bostadsrättsföreningen Ösby 3 i Gustavsberg|Bostadsrättsföreningen Ösby 2 i Gustavsberg|Maskinexport Fastighets Värmdö AB|Fastighetsaktiebolaget Ösby 1:92|Bostadsrättsföreningen Ängen i Snättringe|Frentab Vallbo AB|HT Återvinning AB|Bostadsrättsföreningen Stallet|Bostadsrättsföreningen Mörtnäs Trädgård|Bostadsrättsföreningen Spiltan|Frentab Industrifastigheter AB|Frentab Ösby 3 AB|Bostadsrättsföreningen Stallgården|Frentab Ösby 4 AB|Frentab Ösby 2 AB|Bostadsrättsföreningen Källbrinken|Frentab Ösby 1 AB|JV Snättringe Norra AB|Snättringe Mellan Holding 3 AB|Frentab Kil AB|Fastighets AB Ösby 1:81|Frentab Snättringe Holding AB
MTA Solkraft AB,5568204720,3,56,Palmlöv; Nils Michael,3,23,Villa Total Holding AB|MTA Solkraft AB|Villa Total Fastighets AB
Norrmalmsrenoverarna AB,5569065732,2,48,Thomas; Oliver Daniel,2,10,Norrmalmsrenoverarna AB|Franska kvalitetsprodukter - F.K.P.
Sol och Tak Specialisten i Sverige AB,5591268288,2,51,Toutoundji; Robert,3,3,Sol och Tak Specialisten i Sverige AB|Alfa Renovering i Stockholm AB|Hedins Tak AB
Aster Trädgårdsdesign AB,5568696917,4,51,Strinnhed; Jennie Maria Elisabeth,2,1,Kolsätt Kol AB|Aster Trädgårdsdesign AB
Trotter i Tullinge AB,5565300968,3,60,Lindkvist; Eva-Mia Birgitta,1,2,Trotter i Tullinge AB
Trotter i Tullinge AB,5565300968,3,60,Lindkvist; Carl-Henric Michael,1,1,Trotter i Tullinge AB
DMJ Entreprenad AB,5568831274,2,58,Edvall; Ernst Christer Mikael,2,5,DMJ Entreprenad AB|Mr Allservice AB
jenSense AB,5567892764,2,60,Jensen; Björn Ola,2,0,Jensen & Wall Pipersgatan 30 AB|jenSense AB
Charlotta Hülphers interiör AB,5568197601,2,41,Hjorth Hülphers; A L Charlotta,1,8,Charlotta Hülphers interiör AB
Informat Design AB,5590692926,3,48,Jonsson; Siv Elaine,2,2,Hedwall Invest AB|Informat Design AB
CEPA Engineering AB,5567899553,3,64,Palmgren; Dan Göran Emanuel,5,7,THETA Engineering AB|CEPA Engineering AB|RProduction4U AB
Fosa aktiebolag,5568006059,4,53,Vesterlund; Annicka Marie Elise,1,1,Fosa aktiebolag
Fredriks Köksmiljö AB,5569948119,2,49,Jönsson; Fredrik Bengt-Arne,2,1,Engströms fastighets AB|Fredriks Köksmiljö AB
Hotellboden AB,5569979239,3,62,Lindström; Jonny Erik,1,2,Hotellboden AB
M.W.N. Konsult Aktiebolag,5562951896,2,66,Wild-Nordlund; Lars Magnus Otto,2,1,LG-Konsult Ingenjörsfirma Aktiebolag|M.W.N. Konsult Aktiebolag
EDZ-consulting AB,5568136302,2,69,Olsson; Mats Erik Ingemar,1,2,EDZ-consulting AB
Dahnérprojektdynamik AB,5592208333,2,38,Dahnér; James Lennart Tobias,1,3,Dahnérprojektdynamik AB
Dahnérprojektdynamik AB,5592208333,2,38,Husgafvel; Emmy Elisabet,1,0,Dahnérprojektdynamik AB
Stockholm Kontrollansvar AB,5568947575,2,63,Andersson; Mats Erik,4,8,MEASON BYGG Aktiebolag|Mikael Anderson Rätt & Fel AB|Stockholm Kontrollansvar AB|Miljö 14000 i Sverige AB
Trafikitt AB,5590228549,2,51,Storkitt; Ann Kristina,1,0,Trafikitt AB
Kaste Trading Aktiebolag,5563593143,1,58,Kaste; Staffan Georg,1,1,Kaste Trading Aktiebolag
TPA Design AB,5569389090,2,39,Pethrosson; Basmal Farid,1,4,TPA Design AB
TPA Design AB,5569389090,2,39,Pethrosson; Alfred,1,2,TPA Design AB
Sofia Thelfer AB,5592010820,3,46,Thelfer; Jens Erik,1,0,Sofia Thelfer AB
Sofia Thelfer AB,5592010820,3,46,Thelfer; Sofia Carina,1,1,Sofia Thelfer AB
EGW; Energy Glass Windows International AB,5565856761,2,51,Ryd; Mats Åke,1,4,EGW; Energy Glass Windows International AB
Gustrin Bygg AB,5590844402,2,39,Gustrin; Jan Anders Östen,1,0,Gustrin Bygg AB
GreyMan AB,5569807539,4,50,Bexelius; Leif Bjarne,1,3,GreyMan AB
WSP International Europe AB,5565511952,2,54,Meyer; Jan Magnus,12,55,Vasakronan AB (publ)|WSP Sverige AB|Kinnarps AB|HiQ International AB|Ideella föreningen Svenskt Näringsliv med firma   Svenskt Näringsliv|Goodbye Kansas Holding AB (publ)|Slättö Förvaltning AB|WSP Europe AB|WSP International Europe AB|WSP Holding 1 AB|WSP Group Holding AB|Magnus Meyer Consulting
SVS Elservice AB,5567403547,2,63,Sundqvist; Stefan Valdemar,2,2,Severins Elservice AB|SVS Elservice AB
Solvik Scandinavia AB,5590541693,2,77,Ulmås; Bo Jan-Eric,4,21,Solvik Scandinavia AB|Solvikshus Scandinavia AB|ROYAL CLASSIC OF SCANDINAVIA KOMMANDITBOLAG|ArkitektBygg i Skälderviken Kommanditbolag
R. Andersson El AB,5566218003,2,48,Andersson; Karl Ronny,1,2,R. Andersson El AB
Vikingaskeppet AB,5566392543,2,74,Lexander; Stig Ingemar,1,0,Vikingaskeppet AB
LK Målerilaget AB,5590763206,2,52,Kallberg; Bill Alexander Bo,2,5,LK Målerilaget AB|Personalleasing Sverige AB
T Gul AB,5591742571,2,68,Guldevall; Thomas Hans Ole,1,2,T Gul AB
Camilla Spång AB,5568082159,2,50,Spång; Camilla Marie Viktoria,4,0,J. Josefsson Konsult Aktiebolag|Camilla Spång AB|Essinge Rederi AB|Innergaze AB
WT Partnership Scandinavia AB,5568764798,4,53,Bärlin; Bernt Thomas,2,13,Thomas Bärlin AB|WT Partnership Scandinavia AB
Stockholm Håltagning AB,5591993992,3,39,Balbalian; Razmik Zack,6,3,Pronex AB|FP Consulting AB|KONG Consulting AB|Stockholm Håltagning AB|Krim invest AB|XCHARGE SWEDEN AB
Stockholm Håltagning AB,5591993992,3,39,Petersson; Karl Johan Fredrik,4,2,Pronex AB|FP Consulting AB|KONG Consulting AB|Stockholm Håltagning AB
MW Interior Design AB,5591662258,2,31,Woldekidan; Meley Tewolde,2,1,mqagency AB|MW Interior Design AB
HLMT EXPERIENCE DESIGN AB,5591409643,3,37,Manson; Alexandra Elizabeth,2,1,HLMT EXPERIENCE DESIGN AB|AEM DESIGN
Sprinklerprojektören Lennart Gunger AB,5563738706,2,73,Gunger; Ernst Lennart,1,3,Sprinklerprojektören Lennart Gunger AB
Industrivägg Sverige AB,5591311567,3,47,Lindqvist; Dick Anders,1,0,Industrivägg Sverige AB
Källberga Mark AB,5569758781,5,60,Lundqvist; Dick Peter,33,26,Sophiahemmet Aktiebolag|Wallenberg Foundations AB|Campus X Design AB|Campus X Bostäder AB|Campus X Centrum AB|Campus X Utbildning AB|Campus X i Umeå AB|Källberga Mark AB|DKLT Förvaltning AB|Stora Björn Skog AB|Vidbynäs Förvaltningsaktiebolag|Ösmo Mark AB|Racingbolaget i Sverige AB|Vinterkjusan Gård AB|Sophiahemmet; Ideell förening; med firma          Sophiahemmet; Ideell förening|Management4Science Sweden AB|Acturum Life AB|W Capital Management AB|Generaxion AB|SAMF Sweden AB|Lyngsåsa Kennel & Jaktvårds Aktiebolag|Samugglan Handelsbolag|Handelsaktiebolaget Nitton|Källberga Fastighet E1 AB|Foundation Asset Management Sweden AB|Thisbe AB|Klumpen Handelsbolag|KM Fastighetsutveckling AB|Källberga Holding AB|Ruasset AB|Canucci AB|AB Svensk Stiftelseförvaltning|AB Eskla
Hantverket Carlsson & Co AB,5591966469,2,52,Carlsson; Johan Mattias,1,1,Hantverket Carlsson & Co AB
Culturia Byggprojekt AB,5568330988,2,50,Fältgård; Sven Mats Göran,1,1,Culturia Byggprojekt AB
Lalimo AB,5565539888,2,43,Hussein; Ako Zrar Hussein,5,5,Kungshallens Kött & Fisk i Stockholm AB|Zirak Trading AB|Lalimo AB|Kungshallen Kött & Fisk AB|Service i Kallhäll AB
Lalimo AB,5565539888,2,43,Kazhaiy; Shler,3,3,Lalimo AB|Kungshallen Kött & Fisk AB|Kungshallens Kött & Fisk i Stockholm AB
Eliasson Transport Policy Analysis AB,5592013295,2,51,Eliasson; Jonas Ingemar,1,2,Eliasson Transport Policy Analysis AB
SoMaLo AB,5566836713,2,55,Öhrvik Öhman; Ann Charlotte Cecilia,4,4,SoMaLo AB|SoMaLo Invest AB|Emmavägen Mark & Fastighets AB|Herrviksnäs Fastighets AB
H-lunds Bygg & Montageservice AB,5590906268,2,53,Holmlund; Kent Olov Mikael,1,8,H-lunds Bygg & Montageservice AB
Designfolder AB,5569024911,2,39,Moschevitz; Eleonor Linda Maria,2,5,Designfolder AB|FARFEL AB
Ola Rune Design AB,5569879488,2,52,Rune; Hans Ola,5,4,Claesson Koivisto Rune Arkitektkontor Aktiebolag|Ola Rune Design AB|Smaller Objects AB|CLAKORU Holding AB|Kooperativa Hyresrättsföreningen                  Trädgårdsföreningen
PEter WAllin - El AB,5591498604,2,64,Wallin; Bror Peter,2,3,PEter WAllin - El AB|Telge Nät AB
Parkudden Entr. AB,5567805311,3,59,Andersson; Klas-Göran Paul Erland,2,6,Carl-Oskar Anderssons Entreprenad Aktiebolag|Parkudden Entr. AB
Kalkylkraft AB,5591973986,4,30,Helméus Nyman; Robert Bo Alexander,2,3,Trädgårdskafferiet AB|Kalkylkraft AB
Kalkylkraft AB,5591973986,4,30,Gilck; Sten Hampus,2,2,Kalkylkraft AB|Steneby Gilck AB
Agnes Palmcrantz Art Direction AB,5568354764,2,45,Palmcrantz; Agnes L S,1,1,Agnes Palmcrantz Art Direction AB
Törnsberg AB,5567539720,2,42,Karlsson; Lars-Gunnar Edvin,2,7,Ameme-Tornsberg AB|Törnsberg AB
Ardeo Bygg & Konsult AB,5567821375,6,52,Brännström; Karl Anders,3,3,Ardeo Bygg & Konsult AB|Solid Stockholm AB|Solid Fasad Stockholm AB
Amazon Aktiebolag,5563306454,3,52,Alsén; Tuula Maria,2,2,Alakerta AB|Amazon Aktiebolag
Supporter Art AB,5590440169,2,47,Carlsson; Per Mattias,4,7,Supporter Art AB|EMSE WEBUNIT AB|Pecar SoftWare AB|The Kailo AB
Brasch Management AB,5568551336,2,39,Brasch; Jan Christoffer,4,4,Brasch Management AB|Cortina Projektledning AB|Brasch Holding AB|Tännån Fastighets AB
Brasch Management AB,5568551336,2,39,Brasch; Helena Maria,3,3,Brasch Holding AB|Cortina Projektledning AB|Brasch Management AB
Ronnys gräv och enterprenad AB,5568987415,4,41,Karlsson; Ronny Andreas,4,1,Janssons Entreprenad Stockholm AB|Ronnys gräv och enterprenad AB|Janssons Entreprenad Bromma AB|Ronny K Holding AB
INB Byggtjänster AB,5591198493,3,50,Ivanovic; Natasa,3,5,INB Byggtjänster AB|Vitid Redovisning i Sthlm|INB Byggtjänster och städ Handelsbolag
WR Hemrenovering AB,5591610505,3,45,Wikerski; Rafal Ireneusz,1,1,WR Hemrenovering AB
Installo AB,5568336712,2,59,Frederiksen; Hans Stefan,1,3,Installo AB
NACKA MARKKONSULT AB,5590423991,2,58,Karvonen; Hans Mikael,2,0,NACKA MARKKONSULT AB|VAMA Consulting AB
Hera Vincent Property AB,5591477707,4,49,Österberg; Oscar John,6,13,Oscar Vincent Holding AB|Hera Vincent Property AB|Hera Vincent Architecture-Construction &          Development AB|Coast & Beyond AB|Hera Vincent Products AB|Hera Vincent Invest AB
Hera Vincent Property AB,5591477707,4,49,Wibell; Lars Erik Stefan,12,7,WF Projektbyrå AB|Hera Vincent Property AB|Wibell Fernström Invest AB|Hera Vincent Architecture-Construction &          Development AB|Coast & Beyond AB|WF Projektbyrå Arbetsmiljö AB|SFA Arbetsmiljöutbildningar AB|WFA Holding AB|WFP Arbetsmiljö Holding AB|WF Arkitektbyrå AB|Hera Vincent Products AB|Hera Vincent Invest AB
PE Ventkontroll AB,5590020789,3,63,Ericson; Peter,1,0,PE Ventkontroll AB
Neman Gruppen AB,5590065925,2,47,Klimuk; Siarhei,2,2,Sverige Stroj AB|Neman Gruppen AB
Håberget Consulting AB,5591266860,2,49,Bölja; Jack Åke Olov,1,3,Håberget Consulting AB
Söderorts Plåtslageri AB,5590576871,2,42,Hultlid; Kim Thomas,1,2,Söderorts Plåtslageri AB
Söderorts Plåtslageri AB,5590576871,2,42,Hultlid; Malin Therese Margareta,1,1,Söderorts Plåtslageri AB
Aktiebolaget Ameco,5568383920,2,38,Mohammadi; Aziz,2,8,Jarima Bygg AB|Aktiebolaget Ameco
Jonebo Bygg & Platt AB,5566130182,2,45,Jonebo; Mats Tommy,2,1,Jonebo Bygg & Platt AB|Jonebo Bygg & Plattsättning
Jönsson Yderström aktiebolag,5591954499,4,33,Yderström; Joacim Oscar,1,0,Jönsson Yderström aktiebolag
Jönsson Yderström aktiebolag,5591954499,4,33,Jönsson; Daniel Peter,1,0,Jönsson Yderström aktiebolag
P. Ivarsson Måleri & Kakel AB,5566414958,2,56,Ivarsson; Karl Peter Joakim,1,1,P. Ivarsson Måleri & Kakel AB
arkitektstudio haga AB,5592105265,2,61,Haga; Hans Jonas Fredrik,1,2,arkitektstudio haga AB
Gretabo Utveckling AB,5591916373,2,39,Ryberg; Jonas Christian Emanuel,14,13,Gretabo Utveckling AB|Rednaxela Music AB|Gretabo Investment Holding 2 AB|Stephanie Strauch AB|Bostadsrättsföreningen Löttorps Semesterhus 1|We Love Padel AB|Bostadsrättsföreningen Löttorps Semesterhus 4|Gretabo Investment Holding 1 AB|Bostadsrättsföreningen Löttorps Semesterhus 3|Bostadsrättsföreningen Löttorps Semesterhus 2|Sangrestra Holding AB|Gretabo SK1 AB|Greta Strand Camping AB|Gretabo Property Group AB
SkyMap Stockholm AB,5591504948,3,41,Karlsson; Olle Mats,5,6,Karlsons Ortogonal AB|SkyMap Stockholm AB|Karlbro Gruppen AB|Karlsons Holdingbolag AB|Bellmanskällans Montessoriförskola                Ekonomisk förening
Top Notch Design AB,5566946744,3,41,Eriksson; Mikael Kristoffer,2,3,Skugga Technology AB|Top Notch Design AB
Julis Bygg AB,5590745674,2,37,Qerimaj; Julian,1,1,Julis Bygg AB
Nessen Förvaltnings Aktiebolag,5560413329,4,57,Nessen; Nils Johan Olof,5,7,Nessen Förvaltnings Aktiebolag|Åhs Kontorstjänst Aktiebolag|Ronöholms Får AB|Testebo Fastighets Aktiebolag|Förvaltningsaktiebolaget Två Enn
M Strategi och Project AB,5591576094,2,48,nan,nan,nan,nan
arkitektur + development RW AB,5565877668,2,65,Reppen; Ingrid Olga,3,8,Bostadsrättsföreningen Geografen 2|Evata Development AB|arkitektur + development RW AB
Silvas Bygg AB,5591394761,3,58,Perez Cortés; Ramon Esteban,3,12,Silvas Bygg AB|Boreal Music Ek. för.|Soltjänsten - konsult
Silvas Bygg AB,5591394761,3,58,Silva Rojas; Abelardo Alejandro,2,1,Silvas Bygg AB|A.S Badrum och bygg service
Lås & Vattengruppen i Sverige AB,5561263731,2,40,Landevik; Frank Peter,2,6,Lås & Vattengruppen i Sverige AB|A5 Låsjour
Jan Larsson Hiss- & Rulltrappskonsult AB,5568934540,2,57,Larsson; Jan Erik,5,4,Hisskonsulterna KJM AB|Jan Larsson Hiss- & Rulltrappskonsult AB|AB Knuten|Hisskonsulterna KJMP Invest AB|LiftCorp Ekonomisk förening
Fastighets AB Sjögränd,5562234541,3,71,Barosen; Jakob Arnold Bjarne,10,1,Barosens Byggnadstjänst Aktiebolag|Fastighets AB Sjögränd|Fastighets AB Klockgjutaren|Fastighets AB Rapphönan|BAROSENS BYGGNADSTJÄNST HANDELSBOLAG|Fastighets AB Baro|FASTIGHETSBOLAGET RAPPHÖNAN HANDELSBOLAG|Fastighets AB Passet|Fastighets AB Jakob & Co|Fastighets AB Kläppen
