company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Alingsås Bygg & Snickeri AB,5590871736,2,39,Bengtsson; Anders Lars Anton,1,1,Alingsås Bygg & Snickeri AB
WH Installation AB,5567440002,2,54,Karlsson; Thomas Mathias,3,0,Olof Leander Måleri AB|WH Installation AB|Ljungbloms Elektriska AB
Meljo AB,5567068126,2,43,Olsson; Ulf Magnus,2,5,Meljo AB|MO inredning
Meljo AB,5567068126,2,43,Olsson; Jenny Maria,1,3,Meljo AB
Sten- och trädgårdsanläggningsföretaget BAROL AB,5569612871,2,55,Zmijewski; Bartosz Michal,3,0,Robar byggservice handelsbolag|Sten- och trädgårdsanläggningsföretaget BAROL AB|SilverGarden Handelsbolag
Lite Electric AB,5569225229,3,43,Andersson; Fredrik Tommy,1,0,Lite Electric AB
Lite Electric AB,5569225229,3,43,Olofsson; Niklas Erik,1,3,Lite Electric AB
El4u installation i Torslanda AB,5566864822,3,55,Wilkland; Valdemar Jan,1,1,El4u installation i Torslanda AB
peter ivarsson bygg AB,5590400502,2,57,Ivarsson; Peter Jan Olof,2,1,peter ivarsson bygg AB|Ivarsson bygg
A Arvidssons Fastighets AB,5569580417,2,36,Arvidsson; Lars Anders,3,3,Evelina Måleri AB|A Arvidssons Fastighets AB|Anders Arvidssons Bygg
Eriksson & Bäck Konstruktion AB,5590004510,2,49,Bäck; Ingela Helén,2,1,Eriksson & Bäck Konstruktion AB|PIMS BYGG & INREDNING
PlanLog AB,5590635883,3,50,Andersson; Roger Mikael,1,0,PlanLog AB
PlanLog AB,5590635883,3,50,Marrero; Sandra Maria De Las Nieves,1,1,PlanLog AB
Con-Form Göteborg AB,5567164842,3,57,Stjern; Morten,2,9,Charlottenbergs Tandklinik AB|Con-Form Göteborg AB
Plåtslagargruppen i Bohuslän AB,5590898036,3,40,Stjernqvist; Hans Jimmi Cristofer,4,2,UA SB Gruppen AB|Snickargruppen i Bohuslän AB|Plåtslagargruppen i Bohuslän AB|Svenska Byggruppen Inköp & Produktion AB
Semrén & Månsson International AB,5567297196,2,64,Broman; Tatiana Maria,1,2,Semrén & Månsson International AB
Ecovus AB,5592202302,2,34,Gebl; Johan Robert,2,0,Ecovus Finance AB|Ecovus AB
Ecovus AB,5592202302,2,34,Sköld; Roy Alexander,3,0,Ecovus Finance AB|Ecovus Workforce AB|Ecovus AB
Byggok AB,5569418576,2,45,Lagerholm; Leif Gunnar Kristoffer,1,3,Byggok AB
Marxon AB,5590333414,3,36,Bjerke; Marcus Bengt Jörgen,4,5,Falköpings Kran & Transport AB|Marxon AB|TKM Maskin Handelsbolag|Bjerke Invest AB
BE Logistic AB,5566637467,2,61,Einarsson; Bo Einar,3,5,BE Development AB|BE-Construction AB|BE Logistic AB
Paintab Life Aktiebolag,5565853123,3,62,Mårtensson; Per Mårten,3,0,Netramm Förvaltning i Grästorp AB|Paintab Sverige AB|Paintab Life Aktiebolag
Erikssons Byggtjänst AB,5569851602,4,47,Holmberg; Anders Axel Gustav,6,7,Torvik Invest AB|Endian Technologies AB|Erikssons Byggtjänst AB|Waldensen AB|Pernilla Ekonomi AB|LanCom Invest Utveckling AB
PLL Entreprenad AB,5591942320,4,40,Larsson; Mats Kim Charlie,6,4,PLL Fastighetsförvaltning AB|PLL Entreprenad AB|Mats Larsson Fastigheter AB|Partille Parkvägen 2 AB|PLL Bohuslän AB|Alfhild Johanson Aktiebolag
protek projektstyrning i borås aktiebolag,5590550488,3,49,Hjalmarsson; Bo Jonas Stig,2,1,protek projektstyrning i borås aktiebolag|Modern Building Consulting Borås AB
Västergård Knapelid Byggnadsvård AB,5590085691,2,58,Josefsson; Eva Elisabet,2,0,Västergård Knapelid Byggnadsvård AB|Cypress Design Elisabeth Josefsson
Stenborg Powersports and Technology AB,5569973653,2,49,Stenborg; Per Kristian,1,1,Stenborg Powersports and Technology AB
Teknikmannen Väst AB,5591298756,2,34,Söder; Nikola,1,1,Teknikmannen Väst AB
Noviator AB,5566179916,2,55,Sandgren; Gert Peter,1,1,Noviator AB
Landvetter Södra Utveckling AB,5591472377,5,62,Ådahl; Maria Cecilia,1,0,Landvetter Södra Utveckling AB
Ulf Olofsson Mark & Entreprenad AB,5591525778,2,29,Olofsson; Ulf Thomas,2,0,Ulf Olofsson Mark & Entreprenad AB|Olofsson Mark & Entreprenad
Österjärn Invest AB,5568253305,2,46,Johansson; Tommy,1,4,Österjärn Invest AB
Benareby Bygg AB,5569814881,2,39,Gustafsson; Carl Henrik Jonathan,1,0,Benareby Bygg AB
Hisingens Måleri AB,5569535445,4,55,Hahn; Pierre Bertil Wolfgang,2,1,Torslanda färg och tapet AB|Hisingens Måleri AB
Yorkland Ref AB,5590972799,2,46,Ziaei; Esfandyar,3,2,Bårhult 1 Bostadsrättsförening|Odin Land AB|Yorkland Ref AB
DEFYRA Arkitekter Aktiebolag,5564294048,6,56,Carlin; Eric Tomas,3,4,DEFYRA Arkitekter Aktiebolag|arkitekt Tomas Carlin|Bostadsrättsföreningen Storebackegatan 14
