company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Erikssunds El AB,5563494086,4,65,Edstedt; Per Olov Urban,2,3,Erikssunds El AB|KL International AB
Ernstson Kraft AB,5569137655,3,51,Ernstson; Patrik Racing,4,1,Ernstson Kraft AB|Ätrans Vattenråd; ekonomisk förening|Ernstson Vattenkraft AB|Ernstson Holding AB
ES Markentreprenad AB,5590645031,3,40,Elionsson; Dieter Wilhelm Mikael,1,0,ES Markentreprenad AB
Eskilstuna Isolering AB,5569348161,3,52,Södergren; Peter Richard,1,2,Eskilstuna Isolering AB
ESKT Bygg Gruppen AB,5590222427,nan,nan,Orozbek; Erkinbek Erik,1,8,LemBerg Bud Kommanditbolag
Eslövs Betonghåltagning AB,5568882749,2,57,Wassholm; Carl Marcus,2,0,Eslövs Betonghåltagning AB|Eslövs Rivningsentreprenad AB
Eslövs Bygg & Reparation Aktiebolag,5564071842,2,41,Isaksson; Björn Gustav Morgan,10,1,MBAS i Sverige Aktiebolag|Eslövs Bygg & Reparation Aktiebolag|X-ON Fastighet i Skåne Aktiebolag|Camilla Isaksson AB|X-ON Fastighet 1 i Skåne AB|CM i Sjöbo Aktiebolag|Bostadsrättsföreningen Magnoliaknoppen|Bostadsrättsföreningen Sågverket|Sydprojekt AB|Bostadsrättsföreningen Rosenknoppen
Eslövs Kakel AB,5569823866,2,52,Rezniqi; Fuad,3,3,Byggtime Holding AB|Rezniqi & Fastighet AB|Eslövs Kakel AB
Essellge Bygg Aktiebolag,5562781004,2,65,Svensson; Lars Gunnar,1,0,Essellge Bygg Aktiebolag
Essen Bygg Aktiebolag,5564886074,2,50,Sammens von Essen; Lena Susanne,1,0,Essen Bygg Aktiebolag
ESSUNGA Bostäder Aktiebolag,5565264826,10,48,Olsson; Mats Erling,2,0,Kooperativa hyresrättsföreningen Essunga          äldrebostäder|ESSUNGA Bostäder Aktiebolag
EstRock AB,5590803499,3,46,Taatila; Juha Veli Matti,4,6,Bror Bergentreprenad AB|EstRock AB|Karell Schakt AB|Maria håller Bror AB
ETB El & Larm AB,5567835003,5,50,Söderqvist; Jan Mikael,2,4,ETB El & Larm AB|MSBW Konsult & Invest AB
ETB Värme Sverige AB,5566037429,2,54,Olsson; Karl Patrik,2,5,ETB Värme Sverige AB|Jannike Holmgren i Samverkan AB
Etcon Automation AB,5566430368,4,51,Svensson; Emil August,1,0,Etcon Automation AB
Etebra Communication AB,5565938478,4,51,Sjölund; Nils Peter,9,9,Etebra Communication AB|DeskNet Datateknik Aktiebolag|Shack AB|Televex AB|JBS två AB|JPP ett AB|Bostadsrättsföreningen Blåbärskullen 3|NPS Invest AB|Bostadsrättsföreningen Vattenkonsten 3
ETNI AB,5569826232,3,57,Tunström; Carola Elisabeth,5,12,ETNI AB|Incitel AB|NetCall Mälardalen Handelsbolag|Orminge Växeltjänst Kommanditbolag|CAVAL Kommanditbolag
ETS i Myra AB,5568403710,2,49,Eriksson; Kent Jonas,1,0,ETS i Myra AB
ETS NORD AS Sverige Filial,5164099466,nan,nan,Mattila; Markku Olavi,1,1,ETS NORD AS Sverige Filial
ETS NORD AS Sverige Filial,5164099466,nan,nan,Saluste; Ene,1,1,ETS NORD AS Sverige Filial
INBEGO AB,5562941558,2,34,Arnell; Roland Kenneth Sigvard,5,7,INBEGO AB|LidingöTimotejen AB|TVÅARN AB|TVÅRAK AB|Bostadsrättsföreningen Fäladen 1
Eurobygg Stockholm AB,5566614003,3,36,Eriksson Svensson; Nils Ola Elvis,1,4,Eurobygg Stockholm AB
EuroMarine Entreprenad AB,5569796823,2,43,Recep; Denis,1,0,EuroMarine Entreprenad AB
Evert & Molin Byggkonsult AB,5569340481,2,46,Palm; Joakim Olof,4,1,XL-Bygg Palms AB|Evert & Molin Byggkonsult AB|O. Palm Invest AB|Opalm Holding AB
Everöds Bygg Aktiebolag,5562036904,4,53,Bottolfsen; Kristoffer,3,19,Everöds Rör Aktiebolag|Everöds Bygg Aktiebolag|Nyker Holding AB
Everöds Elbyrå Aktiebolag,5564901584,3,47,Nilsson Björling; Conny Lennart M,2,4,Everöds Elbyrå Aktiebolag|CNB Förvaltnings AB
Ewall Bygg Aktiebolag,5563558971,2,55,Wallström; Erik Maynard,1,2,Ewall Bygg Aktiebolag
Ewok AB,5590188255,2,31,Hultengren; Daniel Svante Erik,5,19,Ewok AB|Fourpart Marine AB|Fjällstugan Ramundberget AB|Outdoor Rebels AB|Dordoni Invest AB
Excellent El Installation i Göteborg Aktiebolag,5566022348,3,56,Ulin; Leif Stefan,4,2,Excellent El Installation i Göteborg Aktiebolag|Eltrend AB|Eltrend i Lerum AB|Excellent i Väst AB
EXE Måleri AB,5569759797,2,36,Oksanen; Jarno Mikael,4,2,EXE Måleri AB|Smart Återvinning i Göteborg AB|Oksanen Consulting AB|J.M Oksanen Holding AB
Exxel Aktiebolag,5567325641,2,43,Johnson; Lars Magnus,2,3,Exxel Holding AB|Exxel Aktiebolag
Ex-Te el Aktiebolag,5561106799,2,46,Falk; Pierre Christian Sacha,5,6,Ex-Te el Aktiebolag|WM Invest AB|Bostadsrättsföreningen Hammare & spik|Siverholm Sweden AB|WM Estate AB
Ezelius Teknik AB,5567233332,2,34,Ezelius; Pär Hannes Arild,1,2,Ezelius Teknik AB
E-bygg i Stockholm AB,5569886954,2,46,Suarez Gutelius; Lennart Enrique,1,0,E-bygg i Stockholm AB
e3k Elektriska AB,5569212193,nan,nan,Blomkvist; Bernt Ove Roger,4,4,e3k Gruppen AB|E3K Installation Aktiebolag|Gullbrand Education AB|JBlomkvist konsult AB
