company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
OM Nätverksteknik AB,5566095179,3,50,Östergren; Björn Ola,3,5,OM Nätverksteknik AB|Investmentbolaget Stockholm AB|Installationsbolaget Stockholm AB
Ahlströms Golv och Bygg AB,5564087376,3,41,Ahlström; Bo Erik,2,0,Ahlströms Golv och Bygg AB|R. Ahlströms Golv Handelsbolag
PSE i Stockholm AB,5569593279,5,47,Sedvall; Peter Ingemar,1,2,PSE i Stockholm AB
Parcon Consulting AB,5591746309,3,51,Gustafsson; Jan Petter,2,6,Parcon Consulting AB|Boulebar Parcon AB
Kontur arkitektkontor AB,5566398144,3,49,Fälth; Lars Tomas,2,1,Kontur Fastigheter AB|Kontur arkitektkontor AB
RoiMan El AB,5567628184,3,47,Wåhlin; David Magnus,4,1,Team Wåhlin Värme & VVS AB|Värmedynamik i Södertälje AB|RoiMan El AB|YMW Solutions AB
RoiMan El AB,5567628184,3,47,Ågren; Johan Georg,1,0,RoiMan El AB
Ezelius Elektriska AB,5591127203,4,46,Ezelius; Bo Marcus Peter,1,1,Ezelius Elektriska AB
Ezelius Elektriska AB,5591127203,4,46,Fredlund; Johan Fredrik,1,3,Ezelius Elektriska AB
Wase VVS AB,5568512601,2,53,Wase; Anders Mikael,3,4,Wase Fastighetsförvaltning AB|Wase Förvaltning AB|Wase VVS AB
OAX Brand- och Riskkonsult AB,5590745310,3,64,Axelsson; Pär Anders,1,0,OAX Brand- och Riskkonsult AB
OAX Brand- och Riskkonsult AB,5590745310,3,64,Axelsson; Olof Birger Emanuel,2,3,OAX Brand- och Riskkonsult AB|AKKA Mäklarbyrå AB
EFLA AB,5569701187,4,61,Gislason; Steinthor,1,0,EFLA AB
Paygoo AB,5568857576,3,54,Walden; Nelson Natan,4,6,Convenient Card i Sverige AB|Paygoo AB|Walden Consulting Services|MBXP Sweden 1 AB
KNG EL KONSULT OCH INSTALLATION AB,5591131692,2,44,Antic; Daniel,1,0,KNG EL KONSULT OCH INSTALLATION AB
Var Dags Rum Kumlin Inredning Aktiebolag,5564924685,2,58,Kumlin Jonsson; Anna Charlotta,7,1,Ackes Färgcenter Aktiebolag|Var Dags Rum Kumlin Inredning Aktiebolag|B. Kumlins Fastighets AB|Kumlins Holding AB|Penseln Fastigheter Kommanditbolag|Bostadsrättsföreningen Vaktparaden|Bostadsrättsföreningen Grand Residence Åre
Wallfast Projektutveckling AB,5591141642,2,61,Eskils; Anders Mikael,86,24,Wallfast Aktiebolag|Hässelby Hem AB|Atlantic Song Fastighets Aktiebolag|Aktiebolaget Cisterna|Wallhus AB|WallWenn Aktiebolag|Walltull AB|Cistut AB|Åsele Vindkraft Storberget AB|Gåshaga Gym & Friskvård AB|Manjoma Fastighets Aktiebolag|Wallfast Projektutveckling AB|WALLVIND AB|Tappsund Fastighet Turkos AB|Manjoma Nord Aktiebolag|Stadsutvecklarna i Värtahamnen AB|Systlom Fastigheter AB|Fastighetsaktiebolaget Moderna Bostäder|Åkab Vind AB|Seifert Vind AB|Cistinn AB|Wallkraft AB|Wallenergi AB|WallMall Aktiebolag|Cistunn AB|Upplandsgatan 80 AB|EVORNA Aktiebolag|Cisturbine AB|Pellus Mekaniska Aktiebolag|Kanalparken AB|Tappsund Fastighet Grå AB|Åsele Vindkraft AB|HH Vildkornet 2 AB|HH Bkammaren 6 AB|Tappsund Förvaltning AB|HH Bkammaren 4 AB|HH Skaden 2 AB|HH Paradvåningen 3 AB|HH Vitsenapen 4 AB|HH Parflygeln 2 AB|HH Gästvåningen 1 AB|HH Vitsenapen 2 AB|HH Karmstolen 1 AB|HH Rumsfilen AB|HH Vinkasten 6 AB|HH Vildkornet 3 AB|HH Åkervickern 2 AB|WallHull AB|HH Gemaket 4 AB|HH Gemaket 3 AB|BK Nordväst AB|HH Salongen 2 AB|HH Vitsenapen 5 AB|HH Vitsenapen 3 AB|HH Ljongen 2 AB|HH Bkammaren 3 AB|HH Bräckan AB|Wallstaden AB|HH Åkervickern 3 AB|HH Paradvåningen 2 AB|HH Åkersyran 1 AB|HH Vildkornet 1 AB|HH Åkervickern 1 AB|Twara Fastighets Aktiebolag|HH Vinkasten 5 AB|Sarosgård AB|Tappsund Entreprenad AB|Wallpers AB|Gåshaga Pirar Komplementär Aktiebolag|Tappsund Exploatering AB|Giganten Aktiebolag|Grand Campus Stockholm AB|Tappsund Holding Rosa AB|Tappsund Holding Svart AB|Tappsund Holding Beige AB|Wallkomm Aktiebolag|Tappsund Holding Vit AB|Tappsund Holding Blå AB|Tappsund Fastighet Orange AB|Tappsund Fastighet Gul AB|Tappsund Fastighet Lila AB|Tappsund Fastighet Grön AB|Tappsund Holding Silver AB|Tappsund Holding Brun AB|Tappsund Holding Röd AB|Wallsmed AB
Keops AB,5590576046,2,33,Jacimovic; Predrag,2,1,Pedja Bygg AB|Keops AB
Ernet Bygg & Förvaltning AB,5591273510,2,47,Babic; Robert,11,5,ERNet Entreprenad AB|ERNet AB|RmB Gruppen AB|Ernet Bygg & Förvaltning AB|RM GB Invest AB|Bostadsrättsföreningen Staben anno 1918|Bostadsrättsföreningen Röda huset i Karlstad|Bostadsrättsföreningen Övre Hantverksgatan|Bostadsrättsföreningen Trädgården i Herrhagen|Bostadsrättsföreningen Södra Hamnen Palatset|Bostadsrättsföreningen Wargentinska Huset
Konsult Entreprenad Wiksberg Aktiebolag,5560905514,2,57,Berge; Leif Göran Eugén,5,2,Konsult Entreprenad Wiksberg Aktiebolag|Snebro Jord & Grus AB|Berges Holding AB|Berges Industritransport AB|SJG Fastighets AB
Flygheds Tak AB,5591845945,4,33,Flyghed; Jesper Gunnar,2,0,Elti AB|Flygheds Tak AB
Lomar Arkitekter Aktiebolag,5565244836,2,62,Lomar; Erik Pontus,2,4,Lomar & Co AB|Lomar Arkitekter Aktiebolag
Kajsa Knapp AB,5568277817,4,48,Knapp; Kajsa Maria,1,3,Kajsa Knapp AB
Kajsa Knapp AB,5568277817,4,48,Knapp; Leif Magnus,2,6,Kajsa Knapp AB|Alumstrand AB
Kobac Elektriska AB,5569848632,2,36,Dimitrijevic; Slobodan,2,2,Kobac Elektriska AB|Kobac Elektriska
Malin Isaksson Group Design AB,5569876914,2,61,Iglesias Isaksson; Malin Irika,1,8,Malin Isaksson Group Design AB
Rehnglas AB,5567290373,3,44,Rehn; Anders Erik Birger,1,2,Rehnglas AB
R Carlsson Ventilation AB,5568064389,2,47,Carlsson; Hans Roger,1,2,R Carlsson Ventilation AB
Civita AB,5590453642,4,39,Ohlis; Jan Peder,2,5,Taggagam Management AB|Civita AB
PMC El i Norrtälje AB,5567763924,4,47,Holmstrand; Carl Stefan,9,12,PMC Holding AB|PMC EL AB|PMC El i Stockholm AB|PMC Säkerhet AB|PMC El i Örebro AB|PMC El i Norrtälje AB|PMC El i Närke AB|Ambraeltec AB|PMC El i Eskilstuna AB
Mire Konsult AB,5569184616,4,44,Muda; Christopher Gustaf,1,7,Mire Konsult AB
Sjöliv Commercial AB,5591580641,5,48,Lundquist; Ingvar Tomas Gösta,3,12,Sjöliv Commercial AB|Mountainworks AB|Ellco Marinförvaltning AB
Nordisk Klimatkontroll AB,5590285515,1,40,Forsberg; Andreas Jörgen,1,2,Nordisk Klimatkontroll AB
Lidingö Plåtslageri & Entreprenad AB,5564376050,2,33,Axö Sundin; Jesper,1,0,Lidingö Plåtslageri & Entreprenad AB
Shape Sthlm AB,5568275001,2,34,Lundqvist; Simon Karl Yubi,1,2,Shape Sthlm AB
Tegel och Hatt AB,5590320684,4,42,Hedman; Mats Erik,4,3,Tegel och Hatt AB|Studio Mats Hedman AB|Studio Mats Hedman|Bostadsrättsföreningen Vindruvan 18
Transrail Sweden Aktiebolag,5565040028,3,69,Leander; Per Gunnar,1,4,Transrail Sweden Aktiebolag
Betongbyggaren Ekerö AB,5568650112,2,52,Jakobsson; Hans Roland,1,1,Betongbyggaren Ekerö AB
Z&Z Projekt AB,5567378970,4,44,Nylund; Eva Ann-Christin,1,2,Z&Z Projekt AB
Storstadens Byggare Aktiebolag,5568379118,3,55,Jämtoft; Marcus Christer,1,4,Storstadens Byggare Aktiebolag
Fastighetsförädlarna i Mälardalen Entreprenad AB,5591815971,2,53,Sandberg; Tommy Eric Jacob,15,72,Fastighetsförädlarna i Mälardalen AB|Fastighetsförädlarna i Mälardalen Entreprenad AB|Core Equity Holding AB|Gotthem Fastigheter AB|Jutesprånget AB|Kapellgärdet Parkering AB|Kapellgärdet Bostad AB|Fastighetsförädlarna i Mälardalen nr 6 AB|Kvarteret Hägerstensåsen 1:2 AB|Fastighetsförädlarna i Mälardalen nr 8 AB|Fastighetsförädlarna i Mälardalen Entreprenad     Holding AB|Fastighetsförädlarna i Mälardalen Bostad AB|Kilsviken Fastighet Ekonomisk förening|Fastighetsförädlarna i Mälardalen nr 9 AB|Lemnius Fastigheter Holding AB
Fina's Bemanning AB,5591584353,2,55,Thalin; Josefina Mona,2,1,Fina's Bemanning AB|Josefina Thalin AB
Boliodesign AB,5591861637,2,35,Wengelin; Patrik Tim,2,12,Boliodesign AB|Residens Kap AB
Timmerman Ullman Bygg AB,5568942360,3,50,Ullman; Carl Erik,1,2,Timmerman Ullman Bygg AB
Atryz Technologies AB,5567770895,4,60,Sjöström; Claes Roland Greger,2,8,Tellus Telecom AB|Atryz Technologies AB
FSD Stockholm AB,5567314611,3,51,Hansson; Hans Christian Thomas,3,1,FSD Mitt Aktiebolag|Bostadsrättsföreningen Gångaren 1|FSD Stockholm AB
Klimatstyrkan i Stockholm AB,5566435615,2,64,Lund Moberg; Kjell Moddy Carl,3,3,Klimatstyrkan i Stockholm AB|CBRN Products Sweden AB|ILEK AB
ART Projekt AB,5561712018,3,55,Strindberg; Jorm Henric,2,1,ART Projekt AB|Bostadsrättsföreningen Centralpalatset
Ekens Rör & Konsult AB,5568498355,2,47,Anetoft; Ulf Victor,1,0,Ekens Rör & Konsult AB
FORBS AB,5591117436,2,39,Balahon; Jan,2,0,MedPro Sverige AB|FORBS AB
FORBS AB,5591117436,2,39,Nesterenko; Dmitry,3,4,MedPro Sverige AB|FORBS AB|Nordwest-invest AB
Matador Projektledning AB,5567220784,2,61,Eriksson; Thomas Christer,2,5,Matador Projektledning AB|Milmanda AB
TEMAEL i Tumba AB,5567402606,2,57,Corazza; Thomas Albert,1,4,TEMAEL i Tumba AB
Telge-Lås & Nyckel Aktiebolag,5561731554,2,70,Karlsson; Kjell Erik,1,0,Telge-Lås & Nyckel Aktiebolag
The Factory of Design TFOD AB,5566303508,6,49,Jakobsson; Anna-Karin,2,3,Bostadsrättsföreningen Blocket|The Factory of Design TFOD AB
Byggledningen IB AB,5590583851,2,44,Bogren; Jan Arne,7,27,Fortis Projekt i Stockholm AB|Byggledningen IB AB|IB Byggledningen Holding AB|Taktfast AB|TCB Take Care Building Aktiebolag|Wingårdhsvägen i Nynäshamn Förvaltnings AB|Norrorts Lampservice AB
Bristab Säkerhet AB,5590599121,2,37,Karlsson; Cecilia Catarina Sofia,1,0,Bristab Säkerhet AB
Stockholms Rör och Värme AB,5569168494,2,45,Boxberg; Maria Helena,1,4,Stockholms Rör och Värme AB
JRM GROUP AB,5568703937,2,31,Kurbanov; Mirzo,1,3,JRM GROUP AB
Spedab Data AB,5590714407,2,57,Strand; Hans Åke,4,13,SPEDAB AB|Spedab Data AB|IT Installationsteknik Sverige AB|HS Holding i Stockholm AB
Triokapital AB,5568833304,2,46,Krusealle Kruusale; Mart,1,1,Triokapital AB
Triokapital AB,5568833304,2,46,Adamsson; Laura,1,0,Triokapital AB
Vi 2 Målar Sverige AB,5569743155,2,35,Ilvonen; Kimmo Jonas,6,6,Vi 2 Målar Sverige AB|Vi 3 Målar Sverige AB|Speed Is Key AB|Kimmo Ilvonen Konsult AB|KM Design in Sweden AB
Greyshirt AB,5591517338,2,45,Lindström; Andreas Carl Felix,5,2,Pandy AB|Greyshirt AB|Pudge Invest AB|Per Lindström Innovation Design Aktiebolag|Lone Druid AB
Greyshirt AB,5591517338,2,45,Hållstrand; Peter Douglas,13,9,Pandy AB|Whirlybird Aircraft Leasing AB (publ)|Greyshirt AB|Samborombon Restaurang och Matbud Aktiebolag|Bostadsrättsföreningen Grev Turegatan 22/         Repslagaren 31|Restandeat AB|Pudge Invest AB|Aktiebolaget Bybacken|Atlantean AB|Hedge Invest 8396 AB|KG MOOD Restaurang AB|Pugna Invest AB|Restandeat i Stockholm AB
GK Group i Sverige AB,5590911243,2,27,Karlström Gonzalez; Juan Alexis,2,2,GK Group i Sverige AB|Stockholm snö och bemanning
RT VVS AB,5591380075,3,41,Thoms; Sven Robert Henrik,1,1,RT VVS AB
City Golv i Stockholm AB,5567146732,2,46,Guerrero Cedeno; Daniel Ladislao,1,1,City Golv i Stockholm AB
Nordisk Yta Stockholm AB,5591435002,2,47,Granlund; Ken Håkan William,1,0,Nordisk Yta Stockholm AB
Apex Elinstallationer AB,5568291420,3,56,Malm; Sebastian Mikael,2,3,Apex Gruppen AB|Apex Elinstallationer AB
A&P ELEKTRIKER I STOCKHOLM AB,5591354278,2,38,Zwierzchowski; Artur,1,0,A&P ELEKTRIKER I STOCKHOLM AB
A&P ELEKTRIKER I STOCKHOLM AB,5591354278,2,38,Spalk; Pawel Waclaw,1,0,A&P ELEKTRIKER I STOCKHOLM AB
Yxhammar Bygg & Snickeri AB,5568322605,2,57,Yxhammar; Jan Peter Göran,2,2,RK Gruppen i Stockholm AB|Yxhammar Bygg & Snickeri AB
ERIST AB,5590536503,2,37,Kuznecki; Marcin Wladyslaw,2,3,ERIST AB|ERIST Handelsbolag
StoltProduktion AB,5568559719,2,62,Stolt; Åke Tomas,2,0,StoltProduktion AB|Stolt Produktion
Rosén & Sjöstedt Byggnads AB,5568167844,2,52,Sjöstedt; Daniel,5,6,Rosén & Sjöstedt Byggnads AB|Liquid Rubber Sweden AB|tibni AB|Svensk Konstruktionstätning AB|Kratti Holdings AB
DG TAK Renovering AB,5591235675,2,39,Dolonskyi; Vadym,3,4,DG TAK Renovering AB|Consulting Invest Projekt i Sverige AB|Nordic United Group AB
Raukas Ventilation AB,5568406887,2,51,Raukas; Arno,1,2,Raukas Ventilation AB
Krot montage AB,5590564133,2,52,Kibenko; Gennadij,1,1,Krot montage AB
Hägersten Tak & Måleri AB,5590711767,2,37,Felix Pineda; Ana Hilda Hanoi,1,4,Hägersten Tak & Måleri AB
MIMONT AB,5591196356,2,32,Giedraitis; Ignas,1,0,MIMONT AB
Kungsholms Låsservice Aktiebolag,5565210415,2,64,Grönlund; Per Thommie,1,5,Kungsholms Låsservice Aktiebolag
Enskede Tak AB,5591217798,2,49,Ferm; Kim Mattias,2,0,Enskede Tak AB|enskede tak & bygg
REMUS AB,5562020957,2,62,Hatz; Edvard Vincent Bonde,2,6,Remhold AB|REMUS AB
Svea Ingenjörsbyrå AB,5590852702,2,52,Alamerison; Seif,2,4,61Invest AB|Svea Ingenjörsbyrå AB
Trillingbygg AB,5590961727,4,38,Wadenholt; Mikael Per,1,0,Trillingbygg AB
Trillingbygg AB,5590961727,4,38,Wadenholt; Patrik Lars,1,1,Trillingbygg AB
AG Byggproduktion AB,5591087852,2,40,Alvarez Gonzalez; Claudio Israel,4,0,AG Byggproduktion AB|AG projektutveckling AB|Finansiro AB|AG Total AB
P.A. Entreprenad AB,5569304537,2,48,Arvidsson; Patrick Erik Fredrik,1,0,P.A. Entreprenad AB
Happytear Aktiebolag,5591676217,3,60,Skogsberg Tear; Magnus,5,4,Jorden Resor i Stockholm AB|Happytear Aktiebolag|Skogsberg & Smart Aktiebolag|Tjeinch Aktiebolag|Jordaxel AB
Täby Byggservice Aktiebolag,5566237599,2,49,Karimi Asl; Mehdi,2,5,Täby Byggservice Aktiebolag|Latipak AB
Instra Installationskonsult Aktiebolag,5564791530,2,54,Olsson Degeby; Peter Arne,1,2,Instra Installationskonsult Aktiebolag
Bjarne Jacobsén Måleri AB,5590194550,2,43,Jacobs‚n; Bjarne Gustav,1,6,Bjarne Jacobsén Måleri AB
Legio Bygg & Badrum AB,5590535554,2,25,Malsagov; Zjemalt Magamedovitj,2,1,Legio Bygg & Badrum AB|ILBIRS BYGG AB
Pararet AB,5568547474,2,52,Stom; Dan Oskar Jonatan,4,4,Pararet AB|Stom Consulting AB|Stom Norrtälje Holding AB|Bostadsrättsföreningen Blidösund
Mc Carthys Snickeri & Bygg AB,5566866884,2,45,Mc Carthy; Shem-Olov,3,6,Mc Carthy Homes AB|RT Trä & Betong AB|Mc Carthys Snickeri & Bygg AB
Myra Industriell Design Aktiebolag,5564454766,3,45,Sundh; Ulf Jon-Karl,1,5,Myra Industriell Design Aktiebolag
Byggfab AB,5565917878,2,52,Tibblin; Mats Börje,2,4,Byggledarna 4 AB|Byggfab AB
Humlegården Service AB,5567114680,2,62,Cardenas Melo; Yovana Dagma Genoveva,1,3,Humlegården Service AB
Resursbyggarna i Tullinge AB,5590188602,2,38,Hansen; Andreas Ran,1,2,Resursbyggarna i Tullinge AB
RL Tak & Bygg AB,5568758576,2,53,Romero Lopez; Luis Enrique,1,2,RL Tak & Bygg AB
Trönnberg Projekt och Fastighetsutveckling AB,5590722632,2,59,Skemark; Lars Birger,2,2,Trönnberg Projekt och Fastighetsutveckling AB|Trönnberg & Co Förvaltnings Aktiebolag
Trönnberg Projekt och Fastighetsutveckling AB,5590722632,2,59,Grebbert; Gunilla Maria,2,7,Trönnberg Projekt och Fastighetsutveckling AB|Trönnberg & Co Förvaltnings Aktiebolag
Rait Infrastructure AB,5590255765,3,48,Wall; Thomas Svante Sixten,2,0,Rait Infrastructure AB|Explique AB
Rait Infrastructure AB,5590255765,3,48,Frisk; Jonas Nils Eric,3,4,JFSE Holding AB|Rait Infrastructure AB|Frisk VVS-Teknik Aktiebolag
Gumse Elektriska AB,5590988902,2,48,Gumse; Isak David Jakob,1,4,Gumse Elektriska AB
Green S Bygg AB,5591422083,3,44,Nilsson; Alf Stefan,18,38,Green S AB|Green S Bygg AB|Green S Domherren 5 AB|Green S Kalvsvik 16 4 AB|Green S Hjulmakaren 2 AB|Green Storage AB|Green S Ekfatet 4 AB|Green S Rasten 2 AB|Green S Skälby 2 14 AB|Green S Portfölj 1 AB|RE & Construction AB|Green S Andelar AB|Green S Söderbymalm 7 14 AB|Green S Intressenter AB|Capacitas AB|Green S Kopparen 3 AB|Green S Veden 103 AB|Green S Förgasaren 5 AB
Atrium Ljungberg Bostad Holding AB,5591176440,3,55,Ånäs; Ingeborg Annica Margareta,97,173,JM AB|Swedavia AB|Atrium Ljungberg AB|Gränby Centrum Aktiebolag|Mobilia Shopping Centre AB|Atrium Ljungberg Hälsingegatan AB|Fastighets AB Brogatan|Atrium Ljungberg Stora Katrineberg AB|Fastighetsaktiebolaget Stadsgården|Atrium Ljungberg Holding 2 AB|Atrium Ljungberg Skotten AB|Atrium Ljungberg Eken AB|Atrium Ljungberg Kista NOD AB|Atrium Ljungberg Citadellet AB|Atrium Ljungberg Holding 1 AB|Atrium Ljungberg Dimman AB|Atrium Ljungberg Gränby Köpstad AB|Walls Fastighetsaktiebolag|Atrium Ljungberg M2 AB|Atrium Ljungberg Uddvägen AB|Atrium Ljungberg Gränby Entré AB|Atrium Ljungberg Sickla Industrifastigheter Holding AB|Atrium Ljungberg Bostad AB|LjungbergGruppen Fastighets AB TX31|Atrium Ljungberg Slakthuset 15 AB|Fatburstrappan Väst AB|Atrium Ljungberg Borgarfjord 3 AB|Mobilia Nord AB|Atrium Ljungberg Slakthuset 13 AB|Atrium Ljungberg S:t Eriksgatan AB|LjungbergGruppen Holding AB|Atrium Ljungberg Eken 14 AB|Atrium Ljungberg Tranbodarne 13 AB|Atrium Ljungberg Holding 7 AB|Atrium Ljungberg Holding 4 AB|Atrium Ljungberg Malmen AB|Atrium Ljungberg Holding 3 AB|Atrium Ljungberg Bostad Holding AB|Impluvium Tretton AB|Atrium Ljungberg Bas Barkarby AB|Atrium Ljungberg Projektutveckling AB|Atrium Ljungberg Slakthuset Holding AB|LjungbergGruppen Svindersvik AB|Atrium Ljungberg Slakthuset 1 AB|Atrium Ljungberg Slakthuset 49 AB|Atrium Ljungberg Sickla Front 1 Aktiebolag|Atrium Ljungberg Fatburssjön AB|Atrium Ljungberg Slakthuset 41 AB|Atrium Ljungberg Slakthuset 48 AB|Atrium Ljungberg Slakthuset Holding 1 AB|Atrium Ljungberg Slakthuset 6 AB|Atrium Ljungberg Slakthuset 40 AB|Atrium Ljungberg Hallvägen AB|Atrium Ljungberg Slakthuset Holding 3 AB|Atrium Ljungberg Slakthuset 32 AB|Atrium Ljungberg Planiavägen AB|Atrium Ljungberg Slakthuset 8 AB|Atrium Ljungberg Slakthuset 22 AB|Atrium Ljungberg Kyrkviken AB|Atrium Ljungberg The Point AB|Atrium Ljungberg Slakthuset Holding 2 AB|Atrium Ljungberg Kyrkviken 1 AB|Atrium Ljungberg Slakthuset 39 AB|Atrium Ljungberg Slakthuset 7 AB|Atrium Ljungberg Holding 6 AB|Atrium Ljungberg Fanny Udde AB|Atrium Ljungberg Slakthuset 16 AB|Fastighetsaktiebolaget Österbotten|Atrium Ljungberg Holding 5 AB|Atrium Ljungberg Impluvium 8 AB|Atrium Ljungberg Parkering AB|SOFTLINK Aktiebolag|Atrium Ljungberg Gillevägen AB|Atrium Ljungberg Sickla Station AB|Atrium Ljungberg Gränby Park 1 AB|Atrium Ljungberg Impluvium Holding AB|Atrium Ljungberg Kyrkviken Holding AB|Atrium Ljungberg Slakthuset 63 AB|Atrium Ljungberg Mark Holding AB|Atrium Ljungberg Life City AB|Atrium Ljungberg Gränby Park Holding AB|Atrium Ljungberg Stiftare AB|Atrium Ljungberg Resan AB|Atrium Ljungberg T-Bodarne Holding AB|Fastighetsaktiebolaget Blästern|Aktiebolaget FB-Sjön Komplementär|Atrium Ljungberg Tomtmark AB|Atrium Ljungberg Bostadsrättsförvaltning AB|Fastighetsaktiebolaget Celtica|Atrium Ljungberg Gränby Port AB|Atrium Ljungberg Conditor 1 AB|Atrium Ljungberg Conditor 3 AB|Atrium Ljungberg kv 1 AB|Atrium Ljungberg Mälarterrassen AB|Atrium Ljungberg Conditor 2 AB|Atrium Ljungberg Nobelberget Holding 1 AB|Atrium Ljungberg Impluvium 14 AB
Darnells Elteknik AB,5569815607,2,36,Darnell; Peter Conny,2,2,JJO AB|Darnells Elteknik AB
Isolt AB,5591038962,2,48,Dahlgren; Fabian Karl Severus,5,6,Isolt AB|Global Products Sweden AB|FADA 4 US AB|EcoCoating Skandinavien AB|Fastighet Skarprättarvägen 1 AB
ETC Bygg AB,5591234934,4,62,Ehrenberg; Johan Mikael,25,28,Dagens ETC AB|ETC Elhandeln i Stockholm AB|ETC Elproduktion i Katrineholm AB|ETC Utveckling Aktiebolag|Leopard Förlag Aktiebolag|ETC Kommunikation AB|ETC Bygg AB|ETC Konsultation Aktiebolag|Klimatsmarta varuhuset i Stockholm AB|ETC Kundtjänst AB|ETC Telemarketing AB|Varumärkesutveckling i Stockholm AB|ETC Näring i Stockholm AB|Egen El i Stockholm AB|ETC Play AB|Ikaros tidningsproduktion AB|ETC Mobil AB|ETC Energi AB|ETC Klimatkompensation AB|Lokaltidning i Göteborg AB|ETC Torp AB|ETC Media AB|ETC byggentreprenad AB|ETC Sol AB|Bostadsrättsföreningen Parisblomman
FF Bygg & Entreprenad AB,5590256250,2,50,Forsman; Fredrik King Richard L,6,0,F Forsmans VVS AB|FF Bygg & Entreprenad AB|WF Fastigheter AB|F11 Invest AB|Matlådan i Stockholm AB|BÄVER OF SÖDERORT HOLDING AB
Nybohov golv&målning AB,5590550363,2,51,Jonsson; Anders Gunnar,4,11,Nybohov Ställning AB|Nybohov golv&målning AB|Mälardalens Uthyrning AB|J.A.G Invest AB
Edvardssons Last och Schakt AB,5568636608,2,50,Edvardsson; Sven Johnny,1,2,Edvardssons Last och Schakt AB
Edvardssons Last och Schakt AB,5568636608,2,50,Edvardsson; Marika Theresia,1,6,Edvardssons Last och Schakt AB
T&J Real Estate AB,5569675910,3,43,Andersson; Jonny Ingvar,6,11,Mellansvenska Byggentreprenader Nord AB|T&J Real Estate AB|PRiFAB Konsult i Stockholm AB|Mellansvenska Byggentreprenader Syd AB|PRiFAB Holding i Stockholm AB|T&J Construction AB
Trademark Outlets STO AB,5564388659,2,75,Callenholt; Kurt Torbjörn,27,26,UNIHOME AB|Tännäskröket AB|Trademark Outlets STO AB|Tännäs Resort AB|Alavas Sverige AB|Booaormen AB|Lamamba i Nacka AB|Sharpness XET AB|NB Nya Booaormen AB|Proffs Produkter i Sverige AB|Kärgården AB|EUROHOME Fastighets AB|INTEMA Kök & Bad AB|Hemmesta Stockholm Holding AB|Nackadom Förvaltning AB|Bostadsrättsföreningen Värmdö EP Stavsnäs 3|Anakondan i Skarpnäs AB|Domicil Stockholm AB|Snowing365 AB|Bostadsrättsföreningen Storskogen Stavsnäs 1|Unihold AB|Bostadsrättsföreningen Storskogen Stavsnäs 2|Inter Mark & Last i Nacka AB|Bostadsrättsföreningen Nacka EP Fjällan|Fastighetsbolaget Saltsjö-Boo AB|Bostadsrättsföreningen Grytet|Bostadsrättsföreningen Lännersta 1:807
Norrtelje Eldstäder AB,5591768568,4,48,Andersson; Jim Christer,3,0,Norrtelje Eldstäder AB|Cippes AB|Åsa Andersson Krån AB
Norrtelje Eldstäder AB,5591768568,4,48,Durefors; Lars Pontus,3,1,Norrtelje Eldstäder AB|Boren Mattssons Bygg och Skorstenar AB|Pontus Durefors Bygg & Skorstenar AB
Kartotek; Kart- och teknikutbildarna              i Haninge AB,5565563599,3,64,Husberg; Stig Clemens,3,1,Kartotek Holding AB|Kartotek; Kart- och teknikutbildarna              i Haninge AB|Geoscope Aktiebolag
Lundell Arkitekter AB,5590411350,2,44,Lundell; Torbjörn Patrik,1,4,Lundell Arkitekter AB
Visual Motor AB,5590036959,3,46,Berger; Thomas,3,3,Visual Motor AB|ConPro Enterprise AB|T. BERGERBERGER AB
Deurell arkitekter AB,5567405955,2,59,Deurell; Jens Anders,4,4,Södergruppen arkitekter AB|Deurell arkitekter AB|Handelsbolaget Dämba 1:32|Södergruppen Holding AB
Byggkvalitetskonsulten Stockholm AB,5568573827,2,42,Blomkvist; Johan Theodor,3,6,HARIJO fastighets AB|Fastighets AB Takfallet 1|Byggkvalitetskonsulten Stockholm AB
VVS-Rörtjänst Stockholm AB,5567761365,3,40,Bayramov; Ahad,7,9,Bygg Vvs El Stockholm AB|VVS-Rörtjänst Stockholm AB|Stockholms Bilcenter Fastigheter AB|Glömsta Grill AB|Citycorp Holding AB|Bygg Vvs El Sverige AB|Glömsta Bilcenter AB
Larmkraft International AB,5569465981,3,45,Reinsson; Göran Lennart,2,1,LarmKraft Holding AB|Larmkraft International AB
Vanadis VVS och Bygg teknik AB,5567738488,3,50,Onoseke-Longadi; Artur Wilhelm,2,2,Vanadis VVS och Bygg teknik AB|Euro VVS och Bygg Forum
Målerifirma Oskar Larsson AB,5568418908,2,50,Larsson; Oskar Martin,2,3,Bostadsrättsföreningen Silverfasanen 2|Målerifirma Oskar Larsson AB
VHP Måleri AB,5590659479,2,43,Poblete Mendoza; Anghel Humberto V,2,0,VHP Måleri AB|VHP MÅLERI & BYGG
FERATO BYGG AB,5591292338,2,38,Fetingis; Raimondas,1,3,FERATO BYGG AB
Gröndals Elinstallationer AB,5591192231,4,46,Persson; Sven Rickard,3,2,Gröndals Konsulterna AB|Gröndals Elinstallationer AB|bostadsrättsföreningen Härden 115
Pedersens Åkeri AB,5566612247,2,64,Riis-Pedersen; Poul,2,5,Roslagsmaskinisten|Pedersens Åkeri AB
E2 Projekt AB,5591957245,2,42,Lundquist; Mats,2,4,E2 Projekt AB|Kevinge Entreprenad AB
