company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
NIPEDA AB,5566993951,5,46,Nilsson; Fredrik Göran,3,2,NIVTECH AB|NIPEDA AB|Nipeda Fastigheter AB
Jan Stoltz Energi Service AB,5569985830,3,40,Borgman; Göran Peter Andreas,7,7,Jan Stoltz Energi Service AB|Aktiebolag Riktiga Konsulter i Sverige|Jan Stoltz Energi Onsite Service AB|Jan Stoltz Energi Aktiebolag|Scand Group AB|JS Logistics AB|Jan Stoltz Holding AB
AB Arkitektlaget Skåne,5566357132,3,61,Bourdette; Lars Benny Frans,6,3,Täta Tak Entreprenad Sverige AB|AB Arkitektlaget Skåne|Fastighets AB Drottninghall|Lars Bourdette Konsult Aktiebolag|Arkitektlaget Skåne Holding AB|Indulge AB
Nansens Måleri AB,5562058643,2,44,Nansen; Hans Fredrik,1,2,Nansens Måleri AB
AB JKAB Arkitekter,5563403186,5,58,Jongård; Lars Magnus,2,7,AB JKAB Arkitekter|Jongård Holding AB
Västra Berga Bygg AB,5567109482,2,64,Andersson; Kjell Arne Roland,3,0,David Andersson Holding AB|K-A Andersson Förvaltning AB|Västra Berga Bygg AB
Örementhus AB,5566615026,2,59,Haak; Per Arne,16,5,Ramlösa Bygg AB|Per Haak AB|Örementhus AB|Haaks Stenhus AB|Pålssons Bygg i Svedala AB|AB 70 plus|Provinshus AB|Byggkvisten AB|Svenska Stenhusföreningen AB|Haak Utveckling AB|Höstbruket AB|Granlunda Projekt AB|Mölle Projekt AB|Per Haak Förvaltning AB|Haaks Bostadsutveckling AB|Bostadsrättsförening Granlunda 1
Prenadia Sverige AB,5591239586,3,53,Arakji; Ali Mohammad,7,11,Prenadia Sverige AB|Premium Real Estate Sverige AB|AMA REAL AB|MÖLLE HILLS AB|Arakji Holding AB|Öresunds Invest AB
Epcon KPA Konsult AB,5566666268,5,51,Larsson; Dan Inge Stefan,2,3,Epcon KPA Konsult AB|Byggkonsult Larsson i Sjöbo AB
Minipumpar i Norden AB,5568512809,2,44,Pettersson; Edwin Tobias,2,1,Psson Holding AB|Minipumpar i Norden AB
Spotland AB,5567117972,5,61,Lund; Jens-Peter,2,2,JPAL AB|Spotland AB
Arkitektgruppen i Malmö AB,5565498697,4,49,Olsson; Karl Niklas,3,4,Arkitektgruppen i Malmö AB|KOW Holding AB|Projektgruppen i Syd AB
SydBygg I Skåne AB,5569156051,4,47,Mårtensson; Nils Jörgen Benny,3,1,Gertrud Förvaltning AB|SydBygg I Skåne AB|ByggTek I Skåne AB
Scanlight System Aktiebolag,5562890276,4,56,Andersson; Clas Robert,1,1,Scanlight System Aktiebolag
thegoodpeople AB,5568709355,4,56,Herfindal; Geir Arne,3,3,thegoodpeople AB|Pia Lindberg Design & Production AB|Texo Works AB
CaanEl Elteknik i Malmö AB,5591563415,5,45,Nilsson; Jens Tomas,2,9,CaanEl Elteknik i Malmö AB|Caanelgruppen Holding AB
Tozo Tak & Plåtslageri i Ödåkra AB,5567876767,1,55,Tozo; Uzeir,2,1,Tozo Tak & Plåtslageri i Ödåkra|Tozo Tak & Plåtslageri i Ödåkra AB
Malmö Måleritjänst AB,5568926207,4,54,Andersson; Ernst Kent-Ola,2,2,Palok i Sverige AB|Malmö Måleritjänst AB
Klätterservice i Norden AB,5568322464,3,42,Torsholm; Anton Joel,3,2,Klätterservice Öresund AB|Klätterservice i Norden AB|Ensemble Holding AB
Målerifirman Karl Fr. Jönsson i Lund Aktiebolag,5561072611,3,67,Jönsson; Mats Anders,2,2,Målerifirman Karl Fr. Jönsson i Lund Aktiebolag|MAP Industriservice Aktiebolag
Lindsells AB,5568126006,4,44,Lindell; Sven Niclas,5,4,Lindsells AB|Recovent Group AB|Fastighetsbolaget Lödde14:56 AB|ORFEUS fastigheter AB|Lindsells Holding AB
KWA-rör AB,5591751994,3,55,Andersson; Kennth William,4,5,Sprinklerbolaget Syd i Helsingborg AB|Elexpressen i Lund Aktiebolag|Rörman i Svedala Aktiebolag|KWA-rör AB
Sustend AB,5567915425,5,48,Vardnes; Jan Fredrik Daniel,9,13,Bredablick Förvaltning i Sverige AB|Bredablick Facility Services AB|Värmlands Fastighetsservice AB|Sustend AB|Bostadsrättsföreningen Kungsbacken 1|Ariadne Företag AB|Klugman Invest AB|Benecito Invest AB|Sustend Konsult AB
Skandinavisk Betong och Golvteknik AB,5567358345,2,40,Kure; René Christian,2,4,Wivekas Ekonomi och Konsult AB|Skandinavisk Betong och Golvteknik AB
mastiff projekt AB,5567735476,3,46,Söderholm; Paul Fredrik,3,5,Sammanhanget AB|SoP AB|mastiff projekt AB
Pantektor AB,5565580312,4,52,Kiaer; Hans Christian,2,7,Pantektor AB|HCK Projekt AB
Sensative AB,5569224644,4,52,Pettersson; Mats Göran,4,1,Sensative AB|CurroTech AB|Sensehome AB|Xave AB
Åliden Vind AB,5568567589,5,47,Gilbert; William Scott,2,3,Åliden Vind AB|Brattmyrliden Vind AB
UNIHAK AB,5565356267,4,50,Ulrich; Tommy,1,3,UNIHAK AB
re-new AB,5569720484,6,49,Rydén Groth; Rickard Franz Wilhelm,4,6,re-new AB|Enovision AB|Electus AB|Wener i Malmö AB
Åstorps Rör AB,5564495371,4,42,Becker; Rasmus Jonathan,10,11,Åstorps Rör AB|Pipeline i Helsingborg AB|Valf-Teknik AB|Pipeline i Ängelholm AB|Relationsbyggaren i Väst Aktiebolag|Capernum Sverige AB|The Underdog Media AB|Vattenmontage i Sverige AB|Pipeline i Sverige AB|Lagadals Gård
Zenit Design Group Aktiebolag,5565815346,6,57,Lundgren; Johan Henrik,4,8,Zenit Design Group Aktiebolag|Omlott Design AB|Zenit Industries AB
Rörtjänst i Fjälkinge Aktiebolag,5561077354,3,52,Lindström; Karl Jerker,2,0,Rörtjänst i Fjälkinge Aktiebolag|Fjälkinge Rör AB
FM Management AB,5590625967,3,56,Johansson; Jan Erik Christer,2,9,FM Management AB|J & A i Skåne AB
Skurups Anläggning & Bygg AB,5567946917,3,55,Sjöholm; Willy Roland,2,5,Skurups Anläggning & Bygg AB|Sjöholm & Andersson Fastighets AB
Jais Arkitekter AB,5563630036,3,61,Landén; Nils-Erik Edvin,4,2,Jais Arkitekter AB|LANDÉN KRANTZ ARKITEKTER AB|Cajed AB|Architects and Friends Helsingborg AB
Sydel Industri Aktiebolag,5564077609,4,55,Rothsberg; Matts Anders Jörgen,2,0,Sydel Industri Aktiebolag|JAKO i Kristianstad AB
Sydsvensk Bevattning i Eslöv Aktiebolag,5563683928,3,63,Nordbeck; Lars-Eric Bernhard,1,1,Sydsvensk Bevattning i Eslöv Aktiebolag
RA Global Byggvision AB,5569661720,2,48,Angelevski; Romeo,6,3,RA Global Byggvision AB|Global VVSvision AB|Ares Förvaltning AB|Kämpinge fastigheter AB|RA Global Byggvision Holding AB
RA Global Byggvision AB,5569661720,2,48,Papadopoulos; Kristos Georgios,5,6,RA Global Byggvision AB|Kakelidéa AB|Global VVSvision AB|Global Invest Vision AB|Ares Förvaltning AB
MT Syd Entreprenad AB,5592058084,2,49,Hansson; Per Åke Herman,8,6,M.T. Syd AB|MT Syd Entreprenad AB|Fastighetsbolag 17 AB|Bygg Invest i Skurup AB|MT Syd 1 AB|MT Syd Västeräng AB|M.T. Syd Holding AB|Vången 1 Ekonomisk förening
Pipeline i Helsingborg AB,5566687397,4,42,Becker; Rasmus Jonathan,10,11,Åstorps Rör AB|Pipeline i Helsingborg AB|Valf-Teknik AB|Pipeline i Ängelholm AB|Relationsbyggaren i Väst Aktiebolag|Capernum Sverige AB|The Underdog Media AB|Vattenmontage i Sverige AB|Pipeline i Sverige AB|Lagadals Gård
PA:s mark o schakt entreprenad AB,5590745294,3,38,Isaksson; Karl John Patrik,4,2,PA:s mark o schakt entreprenad AB|Isakssons bostäder AB|Far & Son Isaksson fastigheter AB|Patricks Mark & Schakt
MST Syd AB,5567331565,4,56,Olsson; Leif Bertil,4,17,MST Syd AB|LonCon AB|Räng Holding AB
Danewids Ingenjörsbyrå Aktiebolag,5563995793,4,50,Hellqvist; Per Johan,2,3,Danewids Holding i Malmö AB|Danewids Ingenjörsbyrå Aktiebolag
Leif Ekström Måleri AB,5562162767,3,53,Ekström; Leif Erik Jonas,1,3,Leif Ekström Måleri AB
BST South AB,5568229248,3,47,Mårtensson Brüggemann; Pierre R M,3,11,I Huset Besiktning Sverige AB|BST South AB|Pierre RM Invest AB
Plåt & Takservice Sverige AB,5567478184,2,46,Vanberg; Erik Ronnie Mikael,4,2,Plåt & Takservice Sverige AB|Danatrix Fastigheter AB|Danatrix Invest Sverige AB
T Milan Byggab AB,5567707921,2,42,Tonkovic; Milan,3,4,TM Byggab Fastigheter AB|T Milan Holding AB|T Milan Byggab AB
Skanörs Elbyrå Aktiebolag,5561388942,3,44,Johansson; Niklas Patrik,4,6,ArmaturExpo & Belysningskonsult Syd AB|Skanörs Elbyrå Aktiebolag|Skanörs VVS AB|Bostadsrättsföreningen Marinan
Skanörs Elbyrå Aktiebolag,5561388942,3,44,Johansson; Paul Richard,4,5,ArmaturExpo & Belysningskonsult Syd AB|Skanörs Elbyrå Aktiebolag|Skanörs VVS AB|Paul Johansson Förvaltning AB
JoMi System AB,5568840630,3,49,Fransson; Peter Conny Mikael,1,4,JoMi System AB
L.Örnmarks Målerifirma i Malmö Aktiebolag,5560740150,2,46,Brandtman; Bengt-Åke Michael,1,1,L.Örnmarks Målerifirma i Malmö Aktiebolag
LP Måleri i Ängelholm AB,5564506193,2,69,Persson; Nils Börje,7,5,LP Måleri i Helsingborg AB|LP Måleri i Ängelholm AB|LP Måleri i Malmö AB|Fastighets AB Lussebäcken|Decauville Förvaltnings AB|Phelecan Films AB|Kvinnaböske Invest AB
REMOOVE Demolering AB,5565416848,3,59,Östlund; Erik Viktor,2,2,Håltagarna i Skåne Aktiebolag|REMOOVE Demolering AB
Svenskt ByggMontage AB,5569229072,2,47,Nilsson; John Robin,2,2,Aktiebolaget Morris Arthur Invest|Svenskt ByggMontage AB
Skanörs VVS AB,5567560445,2,53,Johansson; Niklas Patrik,4,6,ArmaturExpo & Belysningskonsult Syd AB|Skanörs Elbyrå Aktiebolag|Skanörs VVS AB|Bostadsrättsföreningen Marinan
Skanörs VVS AB,5567560445,2,53,Johansson; Paul Richard,4,5,ArmaturExpo & Belysningskonsult Syd AB|Skanörs Elbyrå Aktiebolag|Skanörs VVS AB|Paul Johansson Förvaltning AB
PSK Syd AB,5564778222,2,38,Andersson; Fredrik Andreas,3,4,PSK Syd Förvaltnings AB|PSK Syd AB|BKU Syd AB
Swedtak Skåne AB,5590283759,4,45,Rimsby; Anders Mathias,4,7,Bertmarks Försäljnings AB|Swedtak Skåne AB|Lixa Sales AB|Bertmarks Förlag Aktiebolag
Vellinge Stadsnät AB,5569403107,7,55,Norell; Henric Michael,1,0,Vellinge Stadsnät AB
Proffsbetong i Sverige AB,5590564646,3,49,Persson; Per Jerker Alexander,2,2,Proffsbetong i Sverige AB|ALZA Konsult AB
Perstorps Bleck- & Plåtslageri Aktiebolag,5563190114,2,50,Lundström Olesen; Annika Astrid,4,1,PV Företagen Service AB|Perstorps Bleck- & Plåtslageri Aktiebolag|PBP entreprenad tjänst Handelsbolag|PBP Fastighets AB
Trelleborgs Svagströmsservice Aktiebolag,5562891795,3,40,Persson; Bo Magnus Joakim,1,1,Trelleborgs Svagströmsservice Aktiebolag
Sydsvenska Markarbeten AB,5591522353,3,35,Persson; Nils Erik Patrik,3,0,Sydsvenska Bostäder AB|Sydsvenska Markarbeten AB|Persson Mark&Bygg AB
Sydsvenska Markarbeten AB,5591522353,3,35,Bayer; Heinz Marcus André,4,2,Sydsvenska Markarbeten AB|Bloms Grund och Betong AB|MB Schakt|Marcus Bayer Schakt AB
Comne Work AB,5566050497,2,42,Andersson; Sven Håkan Andreas,6,4,Comne Work AB|Stemaa Fastigheter AB|KDFC Event AB|Comne Fastigheter AB|In Nuce Holding AB|Comne Holding AB
NordvästanTak & Fasad AB,5569511347,2,60,Lindblom; Mike Claes Sigfrid,1,9,NordvästanTak & Fasad AB
NordvästanTak & Fasad AB,5569511347,2,60,Lindblom; Kicki Anna Lena,1,5,NordvästanTak & Fasad AB
RCC Industrigolv AB,5564117439,3,49,Bergström; Carl Fredrik,2,3,RCC Förvaltning AB|RCC Industrigolv AB
Paulssons Glas & Aluminium Aktiebolag,5564511045,3,45,Folkesson; Ewa Anna-Karin,18,0,Arne Paulssons Fastighets AB|Arne Paulsson förvaltning AB|Paulssons Fastigheter Öresund AB|Paulssons Fastighet Mårtenstorget AB|Paulssons centrumfastigheter i Lund AB|Paulssons Glas & Aluminium Aktiebolag|Löddesborg AB|Paulssons Fastigheter Gröna Lund 35 AB|Aktiebolag Paulssons Försäljning i Lund|Laltonan 2 AB|Paulssons Fastighet Svartbröder 18 AB|Arne Paulssons Byggnads AB|Paulssons Fastigheter Smaragden 2 AB|Interim Consulting Henrik Folkesson AB|Interim Consulting HF AB|Arenamarken 1 AB|Arne Paulssons Holding AB|Paulssons i Lund Holding 4 AB
CA Andersson & Co i Göteborg AB,5563624880,2,74,Sterner; Olle Roland,5,15,Tryckeri Aktiebolaget C.A. Andersson & Co|PRINTFABRIKEN i Karlskrona AB|CA Andersson & Co i Göteborg AB|OLGU AB|Tryckeri Aktiebolaget C.A. Andersson & Co
CMB Projekt AB,5567922116,3,54,Gunnarsson; Björn Gunnar,4,5,CMB Projekt AB|Stidsvig Fastighets AB|Baltzar kontorsforum Aktiebolag|Björn Gunnarsson Holding AB
Kristianstads Måleri Aktiebolag,5562896430,3,40,Göransson; Emelie Sofie,2,0,Kristianstads Måleri Aktiebolag|Ksd Paint Service AB
Skånska Bygglaget i Malmö Aktiebolag,5562015601,2,58,Petersson; Mats Erik Johan,1,1,Skånska Bygglaget i Malmö Aktiebolag
Örestadshus AB,5567155022,2,42,Jacobson; Niklas Fredrik,5,5,Örestadshus AB|Örestadshus Försäljning AB|JNNJ Husprojektering AB|N A Jacobson AB|Anna of Scandinavia AB
Markteamet Skåne AB,5568281116,3,40,Karlsson; Mats Peter,7,7,3 Tak AB|Markteamet Skåne AB|Stall Skepparkroken AB|3 Plåt AB|3 Gräv i Ängelholm AB|RAMLÖSA MJ FASTIGHETS AB|Skepparkroken Holding AB
Markteamet Skåne AB,5568281116,3,40,Karlsson; Johan Mikael,3,7,Markteamet Skåne AB|NVS El AB|Josameba Holding AB
Solbjer Bostads AB,5568177165,4,52,Adalberth; Karin Astrid,2,4,primeproject AB|Solbjer Bostads AB
ProLog Bygglogistik AB,5566210075,5,53,Friblick; Fredrik Lennarth,3,6,Xenofilia AB|ProLog Bygglogistik AB|Friblick Produktion Handelsbolag
Valf-Teknik AB,5590542774,4,42,Becker; Rasmus Jonathan,10,11,Åstorps Rör AB|Pipeline i Helsingborg AB|Valf-Teknik AB|Pipeline i Ängelholm AB|Relationsbyggaren i Väst Aktiebolag|Capernum Sverige AB|The Underdog Media AB|Vattenmontage i Sverige AB|Pipeline i Sverige AB|Lagadals Gård
Dream Home Sweden Group AB,5591201669,4,35,Salama; Bilal Dhia,2,2,Quality Building & Consulting Sweden AB|Dream Home Sweden Group AB
Svensk Brasvärme AB,5564633443,2,64,Håkansson; Per Åke Lennart,4,4,Scandinavisk Spismiljö AB|Svensk Brasvärme AB|Per Håkansson Konsult Aktiebolag|Scandinavisk Spismiljö Holding AB
Per Bergstrand Byggnads AB,5567907877,2,41,Bergstrand; Hans Per Jonas,2,1,P. Bergstrand Bygg & Montage|Per Bergstrand Byggnads AB
TREMAB AB,5590247721,3,46,Mulic; Alem,2,2,TREMAB AB|WETWO IT-Konslut AB
Åstorps Byggnads AB,5569967879,2,33,Malysa; Rafal,3,6,Malysa Fastighet AB|Malysa Invest AB|Åstorps Byggnads AB
KARA CONSULTING AB,5591930978,2,57,Kavanagh; Antony John,1,1,KARA CONSULTING AB
Leijonhufvud Bygg och Renovering AB,5568954308,2,63,Leijonhufvud; Carl Erik Christiern,5,17,Leijonhufvud Bygg och Renovering AB|4Work AB|Stjernarps Ved AB|Cino Leijonhufvud AB
Klimatkontroll Syd AB,5563364784,2,56,Hornbeck; Peter Axel Mikael,7,5,SKVP Info & Service AB|Klimatkontroll Syd AB|Klimatexperten Skåne AB|Blomsterkompaniet Hornbeck AB|Durabell AB|Klimatshoppen Sverige AB
Lindbergs Bygg i Vinslöv AB,5566398524,2,51,Lindberg; Lars Birger Mikael,1,2,Lindbergs Bygg i Vinslöv AB
Nya Klippans Isoleringskompani AB,5566425111,2,59,Thomasson; Bengt-Åke Gunnar,18,19,Mec-Com Klippan AB|Einar Dahl Byggnads Aktiebolag|Mec-Com Rör och Tryckkärl AB|Chemical Equipment Scandinavia AB|Nya Klippans Isoleringskompani AB|EK Steam Power Sales & Rental AB|Nya T. Gudmundsson Bygg AB|VisoPro Sverige AB|K Östra B 3 AB|MT Inventarier AB|Skjoldenfastigheten i Klippan AB|KNW Förvaltning AB|Mec-Com Consulting AB|JFC Holding AB|Klippan Hus Fastighet AB|Klippan Svetsaren 8 AB|Klippan Hus AB|Klippan Hus Förvaltning AB
Byggnadsaktiebolaget Malmsjö & Persson,5591828636,7,59,Persson; Pär-Göran,5,4,Fastighetsaktiebolaget Malmsjö & Persson|Byggnadsaktiebolaget Malmsjö & Persson|Pirus Fastigheter AB|Bopålar Invest AB|Generationsfastigheter i Malmö AB
ISAB Ventilation Syd AB,5591219240,4,62,Andersson; Stefan Rudolf,2,10,SRA-Projektledning AB|ISAB Ventilation Syd AB
VVS-Huset Malmö Aktiebolag,5560838236,4,49,Fröslev; Thomas Peder Christian,41,9,Acrinova Fastighetsservice AB|Acrinova Förvaltning AB|VVS-Huset Malmö Aktiebolag|Acrinova Förgasaren 1 AB|Acrinova Snickeriet 4 AB|Acrinova Orion 7 AB|Acrinova Förrådet 12 AB|Acrinova Borggård 1:482 AB|Acrinova Björnen 3 AB|Acrinova Lamellen 1 AB|Acrinova Borggård 1:372 AB|Acrinova Carnot 10 AB|Acrinova Borggård 1:385 AB|Acrinova Stenen 9 AB|Acrinova Topplocket 4 AB|Acrinova Kavalleristen 11 AB|Acrinova Trelleborg Verkstaden 10 AB|Acrinova Vevstaken 2 AB|FFT Advis AB|Acrinova Hjärup AB|Acrinova Rännarbanan 12 AB|Acrinova Klippan AB|Acrinova Ankan Tolv AB|Eyser Peak Capital AB|Acrinova Administration AB|Acrinova Utklippan 3 AB|Acrinova Trävaran 3 AB|Acrinova Fastighets AB|Acrinova Borggård 1:549 AB|Acrinova Karlskrona AB|Acrinova Projekt AB|Stadshusfastigheter i Skåne AB|Acrinova Kamaxeln 5 AB|Månsgård i klippan Bostadsrättsförening|Acrinova Fastighetsbolag 3 AB|Acrinova Citadellstaden AB|Acrinova Hästhoven 6 AB|Acrinova Staffanstorp Brågarp AB|Acrinova Euron 2 Bostads AB|Acrinova Trucken 2 AB|Acrinova Södra Gränstorp AB
Svensk-Danska Broförbindelsen SVEDAB AB,5564329083,4,57,Lundin; Ulf Ove,2,1,Svensk-Danska Broförbindelsen SVEDAB AB|Arlandabanan Infrastructure AB
MÅLERI & INTERIÖR i Landskrona AB,5568002249,3,65,Olsson; Mats Andrew,3,3,Fastighetsbolaget Fjädern nr 8 i Landskrona AB|Olsson i Borstahusen AB|MÅLERI & INTERIÖR i Landskrona AB
Sydtak & Bygg AB,5567198592,2,46,Frösslund; Christian Andrée,1,0,Sydtak & Bygg AB
qb3 projekt AB,5591359756,5,54,Ståhl; Fredric Lars Ola,2,6,MEMSAB AB|qb3 projekt AB
Snickarglädje i Virke AB,5590995147,2,42,Friberg; Carl-Fredrik Torsten,1,0,Snickarglädje i Virke AB
Stig & Company AB,5591675615,3,48,Frelin; Stig Mathias,5,7,Zonen Byggbolaget AB|Stig & Company AB|Richie Holding AB|Queenie Frelin AB|PCM Fastighets AB
VEAB Ventilation Entreprenad I Helsingborg AB,5590776877,5,55,Jivenius; Jesper Mattias,2,0,VEAB Ventilation Entreprenad I Helsingborg AB|Hurulunda Entreprenad
Magnus Döös Bygg AB,5569126963,2,45,Döös; Christer Magnus Fredrik,1,2,Magnus Döös Bygg AB
Pontus Möller Arkitekter AB,5565196945,3,53,Möller; Nils Pontus,2,2,Möller Hus AB|Pontus Möller Arkitekter AB
Pipeline i Ängelholm AB,5590746615,5,40,Becker; Rasmus Jonathan,10,11,Åstorps Rör AB|Pipeline i Helsingborg AB|Valf-Teknik AB|Pipeline i Ängelholm AB|Relationsbyggaren i Väst Aktiebolag|Capernum Sverige AB|The Underdog Media AB|Vattenmontage i Sverige AB|Pipeline i Sverige AB|Lagadals Gård
Rörmokarna Skåne AB,5568928120,3,42,Kirchner; Lars Robert,2,2,Rörmokarna Skåne AB|Kirchners Rör & Svets AB
Mirena Badprodukter AB,5567969166,2,76,Rosander; Jens Ola Patric,9,6,Temahallen AB|M. Malmsten AB|Sweden Hydro Sport Aktiebolag|Malmsten Entreprenad AB|Swimtec AB|SteelPool Sweden AB|Mirena Badprodukter AB|Ockelbo Plastindustrier Aktiebolag|Malmsten Fastighets AB
PMA Installation AB,5568694961,5,44,Randau; Hans Jonas Stefan,3,2,KSCMEC Holding AB|PMA Installation AB|Balsby fastigheter AB
Schakt & Entreprenadmaskiner Sverige AB,5591086870,2,34,Gustafsson; Peter Åke,3,1,Schakt & Entreprenadmaskiner Sverige AB|Sjöbo Trädgårdsmästaren 1 AB|Gustafssons Entreprenad i Sjöbo AB
Vejbygruppen AB,5592036296,4,44,Lund; Stefan Uno,1,3,Vejbygruppen AB
Vejbygruppen AB,5592036296,4,44,Jönsson; Mats Arne,1,0,Vejbygruppen AB
Milton Sverige AB,5565677621,5,53,Andersen; Jesper Milton,1,4,Milton Sverige AB
NILAN Engineering AB,5566146048,5,57,Lundkvist; Nils Ingvar,4,5,NILAN Engineering AB|KAILO AB|OKAI Holding AB|Curete AB
Portinstallatören i Skåne Aktiebolag,5565698346,3,43,Saxberg; Lars Uno,5,8,Portinstallatören i Skåne Aktiebolag|Port- & Dörrinstallatören i Halmstad AB|Bonnslätt 1:56 AB|LAJÖ Invest AB|DS Förvaltning AB
Treza Solutions AB,5568882921,3,39,Pittock; Lorenzo,2,1,Luftexpressen AB|Treza Solutions AB
Svedala Betong AB,5568352487,2,50,Svensson; Jimmy Lars Håkan,2,2,SV Betong AB|Svedala Betong AB
Klimat- o. Automatikkontroll i Lund AB,5565428751,2,57,Asknor; Nils Olof Michael,4,4,Klimat- o. Automatikkontroll i Lund AB|Klimat och Försäljning i Arlöv AB|Bennarts Hus i Åkarp Aktiebolag
K-Utveckling Engineering AB,5567716070,3,46,Svensson; Björn Alvar,1,1,K-Utveckling Engineering AB
Solklar Markis & Persienn AB,5569524324,3,57,Nilsson; Mats Stephan,1,3,Solklar Markis & Persienn AB
Sonens VVS AB,5590402904,2,29,Ström; Hans Robin,2,3,Sonens Holding AB|Sonens VVS AB
Dockan Exploatering AB,5565942645,6,46,Svensson; Leif Anders Ingvar,2,2,Dockan Exploatering AB|Lais Konsult AB
N.G. Nilsson Rör Aktiebolag,5566165980,2,39,Hansson; Andreas Kjell Conny,6,3,BLS Construction AB|N.G. Nilsson Rör Aktiebolag|Byggledning Sydsverige AB|BLS Energy AB|BLS Property AB|AHLPTOPPEN AB
Rönneåbygg Aktiebolag,5564259728,3,57,Andersson; Henrik Lennart,1,2,Rönneåbygg Aktiebolag
Vedkraft i Malmö Aktiebolag,5565946497,3,57,Ingvarsson; Kjell Anders,2,2,Vedkraft i Malmö Aktiebolag|Källan i Malmö Aktiebolag
Långaröd Entreprenad AB,5591108989,2,29,Olsson; Karl Erik,3,0,Långaröd Entreprenad AB|Lilla Långaröd entreprenad AB|NPO Entreprenad AB
New Line Arkitekter Aktiebolag,5564174414,3,53,Faritzson; Magnus Joakim,1,2,New Line Arkitekter Aktiebolag
Everöds Plåtslageri AB,5567722300,4,42,Olsson; Anders Christer,1,1,Everöds Plåtslageri AB
Elkraftgruppen i Norden AB,5568982507,2,43,Karlsson; Johan Hans-Erik,4,4,Elkraftgruppen i Norden AB|Elkraftgruppen Installation i Norden AB|Svenska Svets i Norden AB|Highland Business Development AB
Landskapsgruppen Öresund AB,5565874608,5,49,Hagström; Tomas Henrik,3,7,Landskapsgruppen Aktiebolag|Landskapsgruppen Öresund AB|Landskapsgruppen Holding AB
Svensk Infrateknik & Entreprenad AB,5591934335,3,43,Bülow; Sven Richard Marcus,2,1,Svensk Infrateknik & Entreprenad AB|Infrastructure Construction Sverige AB
PREFIL Aktiebolag,5564421799,2,41,Gigovic; Selver,1,4,PREFIL Aktiebolag
Villans Glas AB,5562087717,2,67,Svensson; Daniel Jan André,3,5,Anjo Fastigheter Ängelholm AB|ANJO Ängelholm AB|Villans Glas AB
LANI Eltjänst AB,5565192969,2,51,Johansson; Alf Patrik,6,17,LANI Eltjänst AB|SNS Sweden Nordic Solutions AB|SNA Sport Nöje Affärer AB|NELAB Nordvästskånes Elentreprenad Holding AB|Grönteknik i Sverige AB|Bostadsrättsföreningen Teaterutsikten
Safepartner i Osby Aktiebolag,5564976818,2,54,Kindblom; Jenny Maria,1,0,Safepartner i Osby Aktiebolag
LANDWORK Betonghåltagningar AB,5590675343,2,54,Berglund; Lars Olle Mikael,8,29,Landwork Sweden AB|LANDWORK Betonghåltagningar AB|Berglunden AB|Trädgårdstjänst Fischer & Sundblad AB|Eyermann Fastighet AB|Bergland Invest AB|Landwork AB|PHB Holding AB
Eldupphör AB,5568167422,2,50,Lundell; Lenny Christer,1,2,Eldupphör AB
Öresunds Byggtjänst AB,5591221840,2,43,Ninoski; Sasho,1,2,Öresunds Byggtjänst AB
