company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Montage & Arbetskraft Syd AB,5592062490,2,34,Sand; Billy Bo Tony,2,0,Din Drömvilla Sverige AB|Montage & Arbetskraft Syd AB
Takkonsulten i Helsingborg AB,5565738985,4,48,Lindell Granbom; Per Magnus Joakim,3,0,MHT Takentreprenören i Syd Aktiebolag|Takkonsulten i Helsingborg AB|Tamarindo Invest AB
Marcus Bayer Schakt AB,5569232878,2,42,Bayer; Heinz Marcus André,4,2,Sydsvenska Markarbeten AB|Bloms Grund och Betong AB|MB Schakt|Marcus Bayer Schakt AB
Sweden Summit Construction AB,5592048283,2,40,Almostafa Alhossni; Ayham,2,0,Sweden Summit Construction AB|Saroja El
Njord Design AB,5591816656,3,33,Posselwhite; Ted Morris,3,0,Arkad Inv AB|Njord Design AB|Bostadsrättsföreningen Nybo
Cleaning Solution Syd AB,5591650972,2,39,Khodr; Hassan Bachir,9,6,Byggentreprenad Resurs Sverige AB|Riventreprenad Sverige AB|M&F E Sverige AB|Mark - Sten Entreprenad Sverige AB|Solution Team Sverige AB|Storage Solution Sverige AB|Cleaning Solution Syd AB|3T Sverige AB|Khodr Invest AB
Jane Wikström Design AB,5563817427,2,60,Wikström Hansen; Jane Inger,1,7,Jane Wikström Design AB
Barkman o Barkman Idé Utveckling AB,5566298708,3,68,Barkman; Erik Olof Bernhard,22,119,Bostadsrättsföreningen Mandelpilen|Barkman o Barkman Idé Utveckling AB|Bostadsrättsföreningen Alba Stora Mossen|Bostadsrättsföreningen Brygga Ekerö 2|Bostadsrättsföreningen Glädjen i Sköndal|Bostadsrättsförening Fyrtornet Dalénum|Bostadsrättsföreningen Vaktstugan|Bostadsrättsföreningen Gunhild 1|Bostadsrättsföreningen Harren i Eskilstuna|Bostadsrättsföreningen Råsunda 101|Bostadsrättsföreningen Siken i Eskilstuna|Bostadsrättsföreningen Brygga Ekerö 1|Bostadsrättsföreningen Rörviksbacken|Bostadsrättsföreningen Soluret i Älvsjö|Bostadsrättsföreningen Strandviks flyglar|Bostadsrättsföreningen Pråmen|Bostadsrättsföreningen Tollare 2:49|Bostadsrättsföreningen Loftgången i Bromsten|Bostadsrättsföreningen Lektorn Sundbyberg|Bostadsrättsförening Sjöviksterrassen|Bostadsrättsföreningen Vista|Bostadsrättsföreningen Timmerkajen
K Johnsson Byggnads Aktiebolag,5563290153,2,67,Johnsson; Hans Göran Kennet,1,1,K Johnsson Byggnads Aktiebolag
STUDIO HAMLIN AB,5590717855,2,56,Hamlin; Peter Nils,1,2,STUDIO HAMLIN AB
Bondesbygg AB,5590052675,2,41,Bonde; Jakob Bernhard,1,1,Bondesbygg AB
JAC Consulting AB,5591069934,2,48,Backström; Joakim Erik,38,10,KlaraBo Bygg AB|Klara i Bollnäs AB|Klara Härsta AB|Klara Kvarnsveden AB|Klara Gångsta AB|Klara Öraberget AB|KlaraBo i Trelleborg AB|Klara 88 AB|Klara Sigge 5 AB|Klara Flundranhälle 8 AB|Klara Skräddaren 2 AB|Klara Ren AB|KlaraBo Bjuv AB|Klara Apoteksgatan AB|JAC Consulting AB|KlaraBo Förvaltning AB|KlaraBo Navaren AB|KlaraBo Anderslöv AB|KlaraBo Rovan 2 AB|KAPP Bygg AB|Fastighetsbolaget KlaraBo AB|Cronsjö Fastighetsutveckling AB|Klarsam Holding 1 AB|KlaraBo Trelleborg Centrum AB|KlaraBo Höör AB|Klarsam Holding 2 AB|KlaraBo Svalöv AB|KlaraBo Trelleborg Öster AB|Klarsam Fastighetsutveckling AB|Varpslagg Fastighetsutveckling AB|Gullbernahult Fastighetsutveckling AB|KlaraBo Höganäs AB|Klara 83 AB|KlaraBo Munken AB|KlaraBo Fagerängen AB|Klara 87 AB|KlaraBo Hovslagaren AB|KlaraBo Söderslätt AB
HANTVERKSPROFFSEN I SKÅNE AB,5590517495,2,58,Wesonius Massicks; Christian Ulf,3,5,HANTVERKSPROFFSEN I SKÅNE AB|Mediebyrå Impact & Reach AB|Sara Resurs AB
Villavind AB,5568381676,3,49,Karlsson; Bo-Henrik,1,0,Villavind AB
Villavind AB,5568381676,3,49,Karlsson; Sidonie,1,1,Villavind AB
M Dahlstroem Consulting AB,5591592448,2,40,Dalström; Carl-Johan Magnus,5,8,ÅHUS FINEST AB|M Dahlstroem Consulting AB|Dahlstroem Estate AB|Vinslövs Värmeservice Aktiebolag|Dahlstroem Creative AB
Arvid Karlsson Entreprenad AB,5568477755,3,46,Karlsson; Arvid Nils Alfred,3,0,LAPIKA AB|Markpågarna Skåne AB|Arvid Karlsson Entreprenad AB
Blink Montage AB,5568464548,2,52,Nyman; Arne Michael,3,2,Aluminya Fastigheter AB|Aluminya AB|Blink Montage AB
Duoform Design AB,5590648928,2,64,Svenesson; Per Håkan,2,5,Duoform Design AB|Duoform Aktiebolag
Miltip AB,5590730734,2,35,Sandin; Max Lennart,1,3,Miltip AB
Swiss Method AB,5592101454,2,46,Osmani; Mitat,1,3,Swiss Method AB
Terra Planning AB,5568824568,2,73,Gustavsson; Margaretha Ulrika,1,2,Terra Planning AB
Terra Planning AB,5568824568,2,73,Gustavsson; Jan Anders,2,2,Terra Planning AB|Bostadsrättsföreningen Östra Citadellskajen
YJAK AB,5591721922,2,49,Kennryd; Per Johan Fredrik,2,2,YJAK AB|Hörselsnäckan på Österlen AB
MP Byggkonsult AB,5569881955,2,42,Persson; Kent Magnus,3,1,Sveff Organisation AB|PQ Structure Construction AB|MP Byggkonsult AB
Rajif Bygg & Kakel AB,5569722977,2,43,Dizdarevic; Rajif,1,1,Rajif Bygg & Kakel AB
Energy Project Management Nordic AB,5569994543,2,44,Svensson; Bo Lennart Daniel,4,4,Energy Service Management i Sverige AB|Energy Project Management Nordic AB|GT i Höör AB|Sandmannen Holding AB
RHT Consulting AB,5592082001,2,41,Rausch; Martin Ola,2,0,RHT Consulting AB|ecca design sweden
Studio Sandra Sjödin AB,5568348154,3,42,Sjödin; Sandra Elisabeth Filippa,3,12,SVFS Advisory AB|Studio Sandra Sjödin AB|Tramontane Invest AB
Hyllie Byggadministration AB,5563843530,2,50,Bramnert; Anders Hans Åke,1,4,Hyllie Byggadministration AB
Back 2 Green AB,5566997143,3,60,Backstam; Christer,1,11,Back 2 Green AB
Flexibel installationskompetens i Sverige AB,5590853411,2,50,Hagman; Anders Mattias,3,8,JCK Produkter i Sävsjö AB|Flexibel installationskompetens i Sverige AB|SproutUp Value AB
Ställningar utan gränser AB,5591347348,2,26,Olofsson; My Emma Josefin,4,5,Stora Rivningsorganisationen Båstad AB|Stora Rivnings Organisationen Emma Olofsson|Ställningar utan gränser AB|E Olofsson Holding AB
Krister Sjöstrand konsult Aktiebolag,5569444440,2,54,Sjöstrand; Bert Krister,1,2,Krister Sjöstrand konsult Aktiebolag
AllTekWB AB,5569772105,2,69,Bolanowski; Wladyslaw,1,1,AllTekWB AB
Kakel Dream AB,5591136667,2,43,Alahmad Alaliwat; Ahmad,1,1,Kakel Dream AB
EMI Energy in Sweden AB,5591026835,2,42,Fander; Mehdi,1,8,EMI Energy in Sweden AB
TS pool & bygg aktiebolag,5591219596,2,57,Dos Santos Silva; José Antonio,1,1,TS pool & bygg aktiebolag
Byggombuden i Malmö Aktiebolag,5563831394,2,75,Persson; Ebbe Håkan Berne,2,2,Byggombudet HkP18|Byggombuden i Malmö Aktiebolag
Flygeltofta Gård AB,5567313282,3,47,Berkhuizen; Peter Robin,19,35,Emrahus AB|Kvarteret Morgondoppet AB|RB Gruppen AB|Flygeltofta Gård AB|Emra gruppen AB|Välfärdsteknik Sverige AB|Cten Byggsystem AB|Örebro 3 Mosjö LSS Fastigheter AB|Karlstad 1 Väse Fastigheter LSS AB|Emrahus Real Estate 2 AB|Emrahus Real Estate 3 AB|Emrahus Real Estate 4 AB|Karlstad 2 Östra Ve LSS Fastigheter AB|Emrahus Ronneby Svenstorp 20:5 AB|Emrahus Vallentuna 3 Angarns-Lundby 1:44 AB|Emrahus Vallentuna 2 Angarns-Örsta 3:16 AB|Emrahus Lilla Berg 1:4 Motala AB|Emrahus Real Estate 6 AB|Emrahus Real Estate 5 AB
Alfa Fjärrvärme Service AB,5569073280,2,49,Carlström; Stefan Bertil,3,3,Alfa Fjärrvärme Försäljning AB|Alfa Fjärrvärme Service AB|Alfa Fjärrvärme AB
sensidentity AB,5567817605,2,54,Riller; Detlev,1,0,sensidentity AB
ELKORREKT AB,5592027428,2,31,Karem; Leo,1,2,ELKORREKT AB
M. Lindgren Bygg AB,5566150834,2,53,Lindgren; Axel Emil,1,0,M. Lindgren Bygg AB
Bjäre Markkonsult AB,5591111496,3,55,Jansson; Håkan Urban,3,7,Bjäre Entreprenad AB|Bjäre Markkonsult AB|Bjärebygden Holding AB
Harbogolv AB,5566316252,2,61,Magnusson; Paul Jimmie,2,1,Klagshamns Bygg AB|Harbogolv AB
LM Interiör AB,5562590058,3,69,Lüning; Carl Lars Olof,5,6,Vedkraft i Malmö Aktiebolag|Vellinge Brasvärme AB|LM Interiör AB|Gasbrasan i Skåne AB|Källan i Malmö Aktiebolag
LM Interiör AB,5562590058,3,69,Lüning; Marianne Elisabeth,2,7,Gasbrasan i Skåne AB|LM Interiör AB
Felippes Trädgård AB,5568493034,2,46,Lindqvist; Felippe,3,4,Skånes Fågelsång|Lindqvist Resurs AB|Felippes Trädgård AB
Nya Rörjouren Skåne AB,5591075113,2,43,Hashani; Mentor,3,2,Mentor Hashani Holding AB|Avlopps Akuten Syd AB|Nya Rörjouren Skåne AB
Brandgul Design Studio AB,5566644687,2,64,Brynell; John Martin,2,5,Brandgul Design Studio AB|Brynell Holding AB
Energiteknik Syd AB,5591494710,2,30,Lundborg; Nils Johan Ludvig,3,1,Lunine AB|Energiteknik Syd AB|Vallåkra VVS-Aktiebolag
Nilsson & Sjögren Byggnadsaktiebolag,5561793653,2,49,Sjögren; Lars Henrik,3,1,Vegeåns Service AB|BVL Söderåsen AB|Nilsson & Sjögren Byggnadsaktiebolag
Marcus Persson Golv AB,5590448618,3,47,Persson; Marcus Patrik,1,1,Marcus Persson Golv AB
Idonea AB,5567387344,5,51,Hansson; Bo Anders,1,6,Idonea AB
Zethers Måleri AB,5567198865,2,46,Zether; Michael Göran,1,1,Zethers Måleri AB
Kharma Film AB,5566253711,2,72,Sahlin; Bengt Michael,1,1,Kharma Film AB
Mark - Sten Entreprenad Sverige AB,5591824601,2,39,Khodr; Hassan Bachir,9,6,Byggentreprenad Resurs Sverige AB|Riventreprenad Sverige AB|M&F E Sverige AB|Mark - Sten Entreprenad Sverige AB|Solution Team Sverige AB|Storage Solution Sverige AB|Cleaning Solution Syd AB|3T Sverige AB|Khodr Invest AB
Derdelis Snickeri AB,5590677398,2,30,Derdelis; Lambros Stefanos,2,3,Derdelis Snickeri AB|Derdelis Snickeri och fastighetsservice
1337 Projektledning i Malmö AB,5569025645,2,45,Möller; David Alex Göran,5,4,1337 Projektledning i Malmö AB|HC Persson Consulting AB|DBD Sweden Kommanditbolag|Knivskarp Sverige Kommanditbolag|HC Persson Medical Consulting Kommanditbolag
FastighetsPartner i Malmö AB,5569341000,2,60,Brahed; Björn Rickard,5,9,FastighetsPartner i Malmö AB|ReliningsKonsulten i Malmö AB|Bostaden Fastighetsbolag i Malmö AB|BraheHus Holding Sweden AB|ByggTeam Syd AB
Hultin & Lundquist Arkitekter AB,5567729537,3,67,Fernebrant; Magnus Erik,2,14,MODULATION PRODUKTIONER SVERIGE AB|Hultin & Lundquist Arkitekter AB
Ekroths Entreprenad AB,5568281413,3,59,Ekroth Mauritsson; Gretha Annette,1,1,Ekroths Entreprenad AB
Ekroths Entreprenad AB,5568281413,3,59,Ekroth; Niklas Ole,1,2,Ekroths Entreprenad AB
Madsen & Windahl Real Estate & Consulting AB,5569604191,2,50,Madsen; Willy Egevang,2,1,Madsen & Windahl Real Estate & Consulting AB|A. Madsens Takservice Aktiebolag
Madsen & Windahl Real Estate & Consulting AB,5569604191,2,50,Windahl; Ulf Mikael,2,0,Madsen & Windahl Real Estate & Consulting AB|A. Madsens Takservice Aktiebolag
NoA Bygg AB,5590188461,3,46,Nordgren; Daniel Hans Thomas,1,1,NoA Bygg AB
Jönssons Kakel & Klinker AB,5568329675,2,42,Jönsson; Andreas Akbar,1,2,Jönssons Kakel & Klinker AB
NORY AB,5591531669,2,34,Norman; Lars Johan,1,1,NORY AB
Sundets Två Byggare AB,5568883606,3,53,Ferm; Frederik Paul Rune,2,3,KARLSSON'S BYGG & SKYDD AB|Sundets Två Byggare AB
Montageduon Ängelholm AB,5569823916,3,45,Gudmundsson; Måns Gustav,1,0,Montageduon Ängelholm AB
Montageduon Ängelholm AB,5569823916,3,45,Grönvall; Anders Henrik,2,1,Montageduon Ängelholm AB|Åstorps Ishockeyklubb med uppgiven firma          Åstorps Ishockeyklubb Kiosken
PlanEL AB,5568813900,2,49,Planell; Carl Henrik,1,3,PlanEL AB
Geodetica AB,5569958001,2,45,Liljekvist; Lena Margareta,3,0,Öhus AB|Geodetica Fastighet Aktiebolag|Geodetica AB
Öresunds bygg & vvs AB,5591635635,3,47,Fremberg; Patrick,3,5,Öresunds bygg & vvs AB|Frembergs Bygg AB|Frembergs Smått & Gott AB
Öresunds bygg & vvs AB,5591635635,3,47,Grönborg; Johan Sven Lars,1,0,Öresunds bygg & vvs AB
Backamöllan Byggnads Aktiebolag,5563723682,2,63,Stenberg; Per Anders Malkolm Samuel,2,2,Backamöllan Rental E.F.|Backamöllan Byggnads Aktiebolag
Eslövs Glasmästeri AB,5569094526,2,49,Jönsson; Måns Joackim,2,1,Eslövs Glasmästeri AB|Eslövs Glasmästeri
Peter Johansson AB,5568453798,3,47,Johansson; Lars-Göran Peter,5,16,Hansa Energi & Logistik AB|Peter Johansson AB|HANSA ENERGI & LOGISTIK FASTIGHET AB|Hansa-Norrvidinge AB|Noctuis AB
S Lindells Markarbeten AB,5565592994,2,41,Lindell; Stefan,2,2,S Lindells Markarbeten AB|LINDELLS MASKIN O TRÄDGÅRDSTJÄNST
DL Ingenjörsbyrå AB,5590926845,3,41,Lukijanovic; David,1,3,DL Ingenjörsbyrå AB
SABR -BYGG AB,5590520101,4,53,Stozynski; Stanislaw,1,0,SABR -BYGG AB
SABR -BYGG AB,5590520101,4,53,Banas; Grzegorz Maciej,1,0,SABR -BYGG AB
Olssons Montage och Bygg AB,5567912851,3,62,Olsson; Lars Erik Peter,2,1,Malmqvist Bostäder AB|Olssons Montage och Bygg AB
Olssons Montage och Bygg AB,5567912851,3,62,Olsson; Nils Håkan Torbjörn,2,1,Malmqvist Bostäder AB|Olssons Montage och Bygg AB
Lorants Stråtak AB,5590200407,2,45,Toth; Lorant,2,2,Vasstaktäckning & Renovering Lorant Toth|Lorants Stråtak AB
Wallin & Fors AB,5590619770,6,44,Wallin; Kent Lennarth Stefan,3,2,Wallin & Fors AB|Projektgruppen i Syd AB|Wallinolek
PB Projektledning AB,5591273346,2,47,Börjesson; Paul Evald,1,0,PB Projektledning AB
Civil Drone Service AB,5566817127,2,52,Sörensen; Frank,1,2,Civil Drone Service AB
Civil Drone Service AB,5566817127,2,52,Sörensen; Malin Josefina,1,1,Civil Drone Service AB
Svalövs Bygg & Entreprenad AB,5568498140,2,42,Karlsson; Mats Ronny,1,4,Svalövs Bygg & Entreprenad AB
Tendo AB,5590945134,5,43,Woge; Sofie Kajsa,2,2,Tendo AB|Lund Business Incubator AB
TGLM Electric AB,5568854680,3,51,Ljungström; Tony Gert,3,6,Nordic Idea to Solution AB|TGLM Electric AB|TGLM konsult
Skåne Elektro AB,5590995261,3,55,Jagne; Lai Ibou,1,2,Skåne Elektro AB
L.E Entreprenad & Byggservice AB,5591987432,2,35,Nilsson; John Filip Kenneth,2,0,L.E Entreprenad & Byggservice AB|L.E Entreprenad & Byggservice
Walsen Byggkonsult AB,5569618068,2,38,Slot; Niclas Waldorf,6,4,Walsen Byggkonsult AB|Bostadsrättsföreningen Salongen 16|Padel Court Svedala AB|Walsen AB|Tomt 13 AB|Sankt Gertruds Bryggeri AB
Leufstedts Entreprenad AB,5562189737,3,63,Leufstedt; Ebbe Alvar,2,4,Leufstedts Entreprenad AB|Onslunda Mark & Bygg AB
Peab Industri AB,5565949558,5,53,Karlsson; Karl Gunnar,18,196,Swerock Aktiebolag|Peab Asfalt AB|Peab Bildrift Sverige Aktiebolag|Peab Vagnpark AB|Peab Industribyggnad i Norr AB|Peab Industri Sverige Aktiebolag|Swecem AB|Peab Transport & Maskin Aktiebolag|Rådasand AB|Peab Asfaltfräsning Aktiebolag|Peab Asfalt Väst AB|Peab Bildrift Norden AB|Peab Industri AB|Aktiebolaget Roler|Skandinaviska Byggelement Holding AB|Bodenhus AB|Peab Industri Finland AB|Lännuddens Södra Sjöbodar Ekonomisk förening
Sätofta Entreprenad AB,5567755805,2,44,Modéer; Lennart Adolfo,5,15,Sätoftagruppen AB|Sätofta Entreprenad AB|Sätofta Måleri & Kakel AB|Sätofta Fastighetsförvaltnings AB|Malmö Förvaltnings AB
LEUFSTEDT MARKSERVICE ÖSTERLEN AB,5568807365,2,32,Leufstedt; Jens Lennart,1,0,LEUFSTEDT MARKSERVICE ÖSTERLEN AB
Becks N.V Skånes Byggnads AB,5591527402,2,28,Beck; Kevin André,3,0,Beck Industrifastigheter AB|Beck Förvaltning AB|Becks N.V Skånes Byggnads AB
Skånes Fastighetsunderhåll AB,5568313398,2,60,Nilsson; Lars-Åke Tonny,2,1,LN Lokal AB|Skånes Fastighetsunderhåll AB
Entrepreneur Mäster Johan AB,5590122296,2,41,Ekblad; Johan Fredrik,1,10,Entrepreneur Mäster Johan AB
Elektriska Aktiebolaget All-Ström,5560630732,2,62,Lindström; Carl Johan,3,0,All-Ström Invest AB|Elektriska Aktiebolaget All-Ström|All-Ström i Malmö Aktiebolag
Plot Landskapsstudio AB,5591921704,3,42,Larsson; Karin,2,3,Bostadsrättsföreningen Urbana Villor Malmö|Plot Landskapsstudio AB
Plot Landskapsstudio AB,5591921704,3,42,Björkman Jones; Emma Linnéa,1,0,Plot Landskapsstudio AB
Grahn's Elektriska AB,5567496095,2,63,Grahn; Ulf Rune,2,1,Grahn's Elektriska AB|Grahns Elektriska
Din Byggare Skåne AB,5590624994,3,36,Lundgren; Jörgen Anders,1,0,Din Byggare Skåne AB
Din Byggare Skåne AB,5590624994,3,36,Nukic; Midhat,1,0,Din Byggare Skåne AB
Morau Byggkonsult AB,5590806740,2,48,Morau; Jarl Michael,1,3,Morau Byggkonsult AB
Gynnerstedt Consulting AB,5567847651,2,52,Gynnerstedt; Mariann Gunborg,3,6,Hustomtar Facility Service AB|Gynnerstedt Consulting AB|Gynnerstedt Bygg & Fastighets AB
Conciv Consulting AB,5591118954,6,64,Åström; Anna Malin Therese,1,1,Conciv Consulting AB
Conciv Consulting AB,5591118954,6,64,Åström; Jens David,1,0,Conciv Consulting AB
J.Hansen Entreprenad AB,5568789829,3,33,Hansen; Jonas Lars,1,1,J.Hansen Entreprenad AB
J.Hansen Entreprenad AB,5568789829,3,33,Andersson Hansen; Sofie Elisabeth,1,2,J.Hansen Entreprenad AB
Byggdistriktet Öresund AB,5591177042,2,35,Holmgren; Sebastian Hans Simson,1,2,Byggdistriktet Öresund AB
DM Mark Aktiebolag,5566209424,2,57,Wangel; Petra Jenny Victoria,4,2,Sjöbo Schakt AB|DM Mark Aktiebolag|Skifferstenen AB|Håkanstorps Fastighetsförvaltning Kommanditbolag
Tak punkten Sverige AB,5568877301,4,52,Frid; Poppe Mats Patrik Gunnar,1,1,Tak punkten Sverige AB
LOFTI ARKITEKTER AB,5568297815,3,63,á Lofti; Olavur Marni Johannesen,1,1,LOFTI ARKITEKTER AB
LOFTI ARKITEKTER AB,5568297815,3,63,á Lofti; Chanette Patricia F,1,2,LOFTI ARKITEKTER AB
ANEWI ENTREPRENAD AB,5567783872,3,51,Rewolle; Nelly,1,0,ANEWI ENTREPRENAD AB
Winther-Jensen Bygg och Renovering AB,5591589485,3,44,Winther-Jensen; Kim,1,1,Winther-Jensen Bygg och Renovering AB
AM Byggnadsplåtslageri i Malmö AB,5590452859,2,44,Modica; Andreas Giuseppe Paulino,2,0,AM Byggnadsplåtslageri i Malmö AB|AM Byggnadsplåtslageri i Malmö
Johan Jönsson Bygg AB,5569648685,2,45,Jönsson; Kent Johan,1,1,Johan Jönsson Bygg AB
Fastighetsbolaget HK i Malmö AB,5569528234,2,49,Karimi; Hamid Reza,3,3,Holdingbolaget HK i Malmö AB|Fastighetsbolaget HK i Malmö AB|IEAB installationsentreprenören AB
Smartstyr AB,5591383244,3,47,Persson; Leif Christian Daniel,1,1,Smartstyr AB
Munkahage Fastighets AB,5561890053,3,72,Nilsson; Hans Inge,4,5,E. Cederholms Rör Aktiebolag|Munkahage Fastighets AB|Munkahage 85:3 AB|Hörröds Agro Industri Handelsbolag
Fredrik Ekström AB,5590620448,3,55,Ekström; Carl Fredrik,2,0,Sweden Mind Triathlon AB|Fredrik Ekström AB
Komplett VVS i Skåne AB,5590530605,2,41,Brönmark; Erik Filip Max,1,0,Komplett VVS i Skåne AB
FiberTek i Ängelholm AB,5591461156,2,34,Sonmark; Mats Johan Thomas,1,0,FiberTek i Ängelholm AB
Bredgatan arkitekter AB,5563900181,4,64,Lindström; Mats Håkan,2,4,Mats Lindström affärer i Lund AB|Bredgatan arkitekter AB
Gummarpsro Bygg AB,5569570939,2,55,Leandersson; Erik Christer Tommie,2,0,Gummarpsro Bygg AB|Hobbyvaruhuset Skåne
Nolie AB,5591947949,2,34,Johannesson; Jenny,1,0,Nolie AB
LERVIKENS BYGG & FASTIGHETSKONSULT AB,5568865785,2,64,Malmgren; Rolf Lennart Arnold,2,7,LERVIKENS BYGG & FASTIGHETSKONSULT AB|Lerviks Bygg & Fastighetskonsult
Elektrotjänst i Skåne AB,5568251853,2,35,Adelros; Martin Andreas,2,8,Elektrotjänst i Skåne AB|Elektrotjänst i Skåne
Elektrotjänst i Skåne AB,5568251853,2,35,Adelros; Jenny Alexandra,1,2,Elektrotjänst i Skåne AB
Designresurs Sverige AB,5590739040,4,54,Nilsson; Johan Alexander,2,5,Signalgruppen AB|Designresurs Sverige AB
L Arkitekter AB,5569928558,4,49,Laursen; Jens Carl-Otto,3,5,Bostadsrättsföreningen Väveriet 20-21|L Arkitekter AB|Laursen Arkitekter
Helsingborgs VVS-Tjänst Mats Jönsson Aktiebolag,5563455053,2,64,Jönsson; Mats Allan,1,1,Helsingborgs VVS-Tjänst Mats Jönsson Aktiebolag
Uggerly Installation AB,5569146755,3,51,Uggerly; Henrik,1,1,Uggerly Installation AB
Gasbrasan i Skåne AB,5569578254,3,48,Lüning; Carl Lars Olof,5,6,Vedkraft i Malmö Aktiebolag|Vellinge Brasvärme AB|LM Interiör AB|Gasbrasan i Skåne AB|Källan i Malmö Aktiebolag
Linjemålning Syd AB,5591978928,4,47,Bengtsson; Mats Bo Peter,1,2,Linjemålning Syd AB
Linjemålning Syd AB,5591978928,4,47,Bengtsson; Bengt Johan Peter,2,0,Villaägareföreningen Storskogen Saxtorp 6:13;     ek. för.|Linjemålning Syd AB
J Britzén Måleri AB,5568606981,2,56,Britz‚n; Johan Kristofer,2,4,Bostadsrättsföreningen Spakåsgården|J Britzén Måleri AB
JISE plåtslageri AB,5591818470,2,54,Nilsson; Leif Johan,1,0,JISE plåtslageri AB
Keriksson Projektledning AB,5590678560,3,62,Eriksson; Kent Arne Bertil,1,0,Keriksson Projektledning AB
Caneta Aktiebolag,5564538907,5,44,Svensson; Lars Anders,11,23,ML Display AB|ML Nordic AB|Inredningsgalleriet i Skåne AB|Fastighets AB Mekanikern|Grytor och Glas AB|Caneta Aktiebolag|Mutatio AB|Tresario AB|Satins AB|Fastighetsutveckling i Hässleholm AB|Displaylådan Holding AB
Totalentreprenad VVS i Kristianstad AB,5590136627,4,56,Gustafsson; Bo Peter,3,1,Totalentreprenad VVS i Kristianstad AB|Rörfirman i Kristianstad AB|wallpec AB
Elektrikerna i Syd AB,5591131676,2,40,Kipour; Pedram,1,0,Elektrikerna i Syd AB
Värmepumpsbolaget i Kristianstad AB,5590020375,2,51,Håkansson; Jan Peter Mikael,1,1,Värmepumpsbolaget i Kristianstad AB
Ängelholms Geodesi AB,5569546699,2,41,Prokec Szilasi; Csaba,1,0,Ängelholms Geodesi AB
Tref AB,5566237391,3,57,Klitmöller; Iven Kenneth,1,2,Tref AB
4T Energy Consulting Malmö AB,5568597487,3,56,Thylander; Lars Gunnar Sven,7,10,4T ENERGY CONSULTING AB|Värmetec Skandinavien AB|4 TEC Sol AB|4T Energy Consulting Malmö AB|Värmepartner Syd AB|Teca Aktiebolag|4 TEC Trelleborg AB
4T Energy Consulting Malmö AB,5568597487,3,56,Hedin; Lars Åke,4,1,4 TEC Sol AB|4T Energy Consulting Malmö AB|Teca Sweden Aktiebolag|Teca Aktiebolag
Regionkonsult i Helsingborg AB,5569044554,2,59,Johnsson; Pål Mikael Urban,4,4,Regionkonsult i Helsingborg AB|iamlife Sverige AB|iamlife AB|iamlife Helsingborg AB
Ecobyn Viadal AB,5591724686,2,63,Hultman; Leif Göran,4,12,Bygg & Trädgård Maria Park AB|Ecobyn Viadal AB|Sabina L M AB
Fredlund Fasad AB,5591515621,2,46,Fredlund; Glenn Bob Jerry,1,4,Fredlund Fasad AB
Nömmérs Fog & Montage AB,5569280695,2,54,Nömm‚r; Karl-Gustaf Peter,2,3,Nömmérs Fog & Montage AB|Nömmérs Fog och Montage
